Time [s],Channel 5,Channel 6
13062.170818514,0,1
13062.173231530,0,0
13062.640825386,0,1
13062.643238402,0,0
13063.110832210,0,1
13063.113245476,0,0
13063.580839138,0,1
13063.583252406,0,0
13064.050846004,0,1
13064.053259020,0,0
13064.520852866,0,1
13064.523265882,0,0
13064.990859678,0,1
13064.993272944,0,0
13065.460866584,0,1
13065.463279850,0,0
13065.930873448,0,1
13065.933286464,0,0
13066.400880294,0,1
13066.403293562,0,0
13066.870887176,0,1
13066.873300442,0,0
13067.340894034,0,1
13067.343307050,0,0
13067.810900934,0,1
13067.813313950,0,0
13068.280907752,0,1
13068.283321018,0,0
13068.750914600,0,1
13068.753327866,0,0
13069.220921508,0,1
13069.223334524,0,0
13069.690928378,0,1
13069.692198082,1,1
13069.694829866,0,1
13069.694865894,0,0
13070.160935276,0,1
13070.163348542,0,0
13070.630942170,0,1
13070.633355438,0,0
13071.100949052,0,1
13071.103362068,0,0
13071.570955924,0,1
13071.573368940,0,0
13072.040962742,0,1
13072.043376008,0,0
13072.510969664,0,1
13072.513382930,0,0
13072.980976502,0,1
13072.983389518,0,0
13073.450983404,0,1
13073.453396420,0,0
13073.920990294,0,1
13073.923403560,0,0
13074.390997108,0,1
13074.393410376,0,0
13074.861004010,0,1
13074.863417026,0,0
13075.331010884,0,1
13075.333423902,0,0
13075.801017702,0,1
13075.803430968,0,0
13076.271024592,0,1
13076.273437858,0,0
13076.741031500,0,1
13076.743444768,0,0
13077.211038346,0,1
13077.213451362,0,0
13077.681045150,0,1
13077.683458418,0,0
13078.151052080,0,1
13078.153465346,0,0
13078.621058932,0,1
13078.623471948,0,0
13079.091065840,0,1
13079.093478856,0,0
13079.561072670,0,1
13079.562342232,1,1
13079.564973874,0,1
13079.565009934,0,0
13080.031079474,0,1
13080.033492742,0,0
13080.501086360,0,1
13080.503499628,0,0
13080.971093232,0,1
13080.973506248,0,0
13081.441100106,0,1
13081.443513122,0,0
13081.911106948,0,1
13081.913520214,0,0
13082.381113860,0,1
13082.383526876,0,0
13082.851120704,0,1
13082.853533720,0,0
13083.321127546,0,1
13083.323540812,0,0
13083.791134414,0,1
13083.793547680,0,0
13084.261141326,0,1
13084.263554342,0,0
13084.731148204,0,1
13084.733561220,0,0
13085.201155096,0,1
13085.203568112,0,0
13085.671161874,0,1
13085.673575140,0,0
13086.141168778,0,1
13086.143581794,0,0
13086.611175696,0,1
13086.613588712,0,0
13087.081182466,0,1
13087.083595732,0,0
13087.551189376,0,1
13087.553602642,0,0
13088.021196234,0,1
13088.023609250,0,0
13088.491203134,0,1
13088.493616150,0,0
13088.961209992,0,1
13088.963623260,0,0
13089.431216836,0,1
13089.432486524,1,1
13089.435118510,0,1
13089.435154102,0,0
13089.901223816,0,1
13089.903637082,0,0
13090.371230660,0,1
13090.373643676,0,0
13090.841237568,0,1
13090.843650586,0,0
13091.311244414,0,1
13091.313657682,0,0
13091.781251252,0,1
13091.783664518,0,0
13092.251258176,0,1
13092.253671192,0,0
13092.721265080,0,1
13092.723678096,0,0
13093.191271896,0,1
13093.193684912,0,0
13093.661278754,0,1
13093.663692020,0,0
13094.131285652,0,1
13094.133698668,0,0
13094.601292558,0,1
13094.603705576,0,0
13095.071299362,0,1
13095.073712628,0,0
13095.541306252,0,1
13095.543719520,0,0
13096.011313090,0,1
13096.013726106,0,0
13096.481319934,0,1
13096.483732950,0,0
13096.951326876,0,1
13096.953739894,0,0
13097.421333700,0,1
13097.423746966,0,0
13097.891340596,0,1
13097.893753612,0,0
13098.361347518,0,1
13098.363760534,0,0
13098.831354270,0,1
13098.833767536,0,0
13099.301361174,0,1
13099.303774440,0,0
13099.771368032,0,1
13099.772637564,1,1
13099.775269278,0,1
13099.775305298,0,0
13100.241374758,0,1
13100.243788026,0,0
13100.711381654,0,1
13100.713794920,0,0
13101.181388548,0,1
13101.183801564,0,0
13101.651395374,0,1
13101.653808392,0,0
13102.121402258,0,1
13102.123815524,0,0
13102.591409122,0,1
13102.593822140,0,0
13103.061416066,0,1
13103.063829082,0,0
13103.531422840,0,1
13103.533836106,0,0
13104.001429744,0,1
13104.003843010,0,0
