Time [s],Channel 5,Channel 6
60975.477086374,0,0
60976.484687536,0,1
60976.487100802,0,0
60977.494701670,0,1
60977.497114936,0,0
60978.504715864,0,1
60978.507129130,0,0
60979.514730016,0,1
60979.517143280,0,0
60980.524744264,0,1
60980.527157280,0,0
60981.534758480,0,1
60981.536028034,1,1
60981.538659870,0,1
60981.538695494,0,0
60982.544772622,0,1
60982.547185638,0,0
60983.554786806,0,1
60983.557199822,0,0
60984.564800952,0,1
60984.567213968,0,0
60985.574815166,0,1
60985.577228182,0,0
60986.584829334,0,1
60986.587242350,0,0
60987.594843530,0,1
60987.597256796,0,0
60988.604857674,0,1
60988.607270940,0,0
60989.614871824,0,1
60989.617285090,0,0
60990.624886010,0,1
60990.627299278,0,0
60991.634900218,0,1
60991.636169872,1,1
60991.638801938,0,1
60991.638837482,0,0
60992.644914386,0,1
60992.647327402,0,0
60993.654928528,0,1
60993.657341544,0,0
60994.664942750,0,1
60994.667355766,0,0
60995.674956880,0,1
60995.677369896,0,0
60996.684971092,0,1
60996.687384358,0,0
60997.694985220,0,1
60997.697398486,0,0
60998.704999388,0,1
60998.707412654,0,0
60999.715013574,0,1
60999.717426840,0,0
61000.725027756,0,1
61000.727441022,0,0
61001.735041996,0,1
61001.736311624,1,1
61001.738943454,0,1
61001.738979260,0,0
61002.745056092,0,1
61002.747469108,0,0
61003.755070296,0,1
61003.757483312,0,0
61004.765084454,0,1
61004.767497470,0,0
61005.775098686,0,1
61005.777511702,0,0
61006.785112822,0,1
61006.787526088,0,0
61007.795127008,0,1
61007.797540276,0,0
61008.805141228,0,1
61008.807554494,0,0
61009.815155368,0,1
61009.817568634,0,0
61010.825169574,0,1
61010.826439218,1,1
61010.829070528,0,1
61010.829106840,0,0
61011.835183690,0,1
61011.837596706,0,0
61012.845197844,0,1
61012.847610860,0,0
61013.855212042,0,1
61013.857625058,0,0
61014.865226208,0,1
61014.867639224,0,0
61015.875240406,0,1
61015.877653422,0,0
61016.885254570,0,1
61016.887667586,0,0
61017.895268746,0,1
61017.897681762,0,0
61018.905282966,0,1
61018.907695982,0,0
61019.915297132,0,1
61019.917710398,0,0
61020.925311322,0,1
61020.926581104,1,1
61020.929212780,0,1
61020.929248836,0,0
61021.935325570,0,1
61021.937738586,0,0
61022.945339758,0,1
61022.947752774,0,0
61023.955353976,0,1
61023.957766992,0,0
61024.965368092,0,1
61024.967781108,0,0
61025.975382252,0,1
61025.977795518,0,0
61026.985396458,0,1
61026.987809724,0,0
61027.995410644,0,1
61027.997823910,0,0
61029.005424806,0,1
61029.007838072,0,0
61030.015439058,0,1
61030.017852074,0,0
61031.025453190,0,1
61031.026722822,1,1
61031.029354980,0,1
61031.029390454,0,0
61032.035467394,0,1
61032.037880410,0,0
61033.045481516,0,1
61033.047894532,0,0
61034.055495704,0,1
61034.057908720,0,0
61035.065509874,0,1
61035.067922890,0,0
61036.075524084,0,1
61036.077937350,0,0
61037.085538262,0,1
61037.087951530,0,0
61038.095552396,0,1
61038.097965662,0,0
61039.105566562,0,1
61039.107979828,0,0
61040.115580762,0,1
61040.117994028,0,0
61041.125594992,0,1
61041.126864652,1,1
61041.129496496,0,1
61041.129532256,0,0
61042.135609176,0,1
61042.138022192,0,0
61043.145623316,0,1
61043.148036334,0,0
61044.155637504,0,1
61044.158050520,0,0
61045.165651694,0,1
61045.168064710,0,0
61046.175665872,0,1
61046.178079138,0,0
61047.185680020,0,1
61047.188093288,0,0
61048.195694164,0,1
61048.198107428,0,0
61049.205708382,0,1
61049.208121648,0,0
61050.215722634,0,1
61050.218135650,0,0
61051.225736808,0,1
61051.227006446,1,1
61051.229638158,0,1
61051.229674074,0,0
61052.235750976,0,1
61052.238163992,0,0
61053.245765108,0,1
61053.248178124,0,0
61054.255779266,0,1
61054.258192282,0,0
61055.265793450,0,1
61055.268206466,0,0
61056.275807626,0,1
61056.278220642,0,0
61057.285821812,0,1
61057.288235078,0,0
61058.295835968,0,1
61058.298249234,0,0
61059.305850122,0,1
61059.308263388,0,0
61060.315864334,0,1
61060.318277600,0,0
61061.325878526,0,1
61061.327148250,1,1
61061.329779762,0,1
61061.329816040,0,0
61062.335892786,0,1
61062.338305802,0,0
61063.345906932,0,1
61063.348319948,0,0
61064.355921152,0,1
61064.358334168,0,0
61065.365935314,0,1
61065.368348330,0,0
61066.375949494,0,1
61066.378362760,0,0
61067.385963656,0,1
61067.388376922,0,0
61068.395977872,0,1
61068.398391138,0,0
61069.405992018,0,1
61069.408405282,0,0
61070.416006198,0,1
61070.418419464,0,0
61071.426020386,0,1
61071.427290058,1,1
61071.429921720,0,1
61071.429957650,0,0
61072.436034678,0,1
61072.438447694,0,0
61073.446048864,0,1
61073.448461880,0,0
61074.456063028,0,1
61074.458476044,0,0
61075.466077278,0,1
61075.468490544,0,0
61076.476091382,0,1
61076.478504648,0,0
61077.486105556,0,1
61077.488518822,0,0
61078.496119770,0,1
61078.498532788,0,0
61079.506133988,0,1
61079.508547004,0,0
61080.516148168,0,1
61080.518561184,0,0
61081.526162310,0,1
61081.527431846,1,1
61081.530063108,0,1
61081.530099576,0,0
61082.536176400,0,1
61082.538589416,0,0
61083.546190554,0,1
61083.548603570,0,0
61084.556204702,0,1
61084.558617720,0,0
61085.566218876,0,1
61085.568631892,0,0
61086.576233076,0,1
61086.578646342,0,0
61087.586247268,0,1
61087.588660534,0,0
61088.596261366,0,1
61088.598674632,0,0
61089.606275558,0,1
61089.608688824,0,0
61090.616289838,0,1
61090.618702854,0,0
61091.626303974,0,1
61091.627573656,1,1
61091.630205252,0,1
61091.630241240,0,0
61092.636318286,0,1
61092.638731302,0,0
61093.646332444,0,1
61093.648745460,0,0
61094.656346656,0,1
61094.658759672,0,0
61095.666360778,0,1
61095.668773794,0,0
61096.676374996,0,1
61096.678788012,0,0
61097.686389136,0,1
61097.688802402,0,0
61098.696403322,0,1
61098.698816590,0,0
61099.706417462,0,1
61099.708830728,0,0
61100.716431730,0,1
61100.718844746,0,0
61101.726445906,0,1
61101.727715434,1,1
61101.730347304,0,1
61101.730383172,0,0
61102.736459922,0,1
61102.738872938,0,0
61103.746474166,0,1
61103.748887182,0,0
61104.756488336,0,1
61104.758901352,0,0
61105.766502482,0,1
61105.768915498,0,0
61106.776516620,0,1
61106.778929888,0,0
61107.786530838,0,1
61107.788944104,0,0
61108.796545036,0,1
61108.798958302,0,0
61109.806559198,0,1
61109.808972464,0,0
61110.816573346,0,1
61110.817842986,1,1
61110.820474968,0,1
61110.820510610,0,0
61111.826587606,0,1
61111.829000622,0,0
61112.836601758,0,1
61112.839014774,0,0
61113.846615912,0,1
61113.849028928,0,0
61114.856630068,0,1
61114.859043084,0,0
61115.866644248,0,1
61115.869057514,0,0
61116.876658418,0,1
61116.879071684,0,0
61117.886672592,0,1
61117.889085860,0,0
61118.896686712,0,1
61118.899099978,0,0
61119.906701046,0,1
61119.909114062,0,0
61120.916715144,0,1
61120.917984838,1,1
61120.920616340,0,1
61120.920652410,0,0
61121.926729472,0,1
61121.929142488,0,0
61122.936743652,0,1
61122.939156668,0,0
61123.946757808,0,1
61123.949170824,0,0
61124.956771996,0,1
61124.959185262,0,0
61125.966786174,0,1
61125.969199440,0,0
61126.976800352,0,1
61126.979213618,0,0
61127.986814592,0,1
61127.989227608,0,0
61128.996828746,0,1
61128.999241762,0,0
61130.006842934,0,1
61130.009255950,0,0
61131.016857104,0,1
61131.018126544,1,1
61131.020758584,0,1
61131.020794120,0,0
61132.026871244,0,1
61132.029284260,0,0
61133.036885446,0,1
61133.039298462,0,0
61134.046899612,0,1
61134.049312628,0,0
61135.056913768,0,1
61135.059327034,0,0
61136.066927972,0,1
61136.069341238,0,0
61137.076942164,0,1
61137.079355430,0,0
61138.086956340,0,1
61138.089369356,0,0
61139.096970528,0,1
61139.099383544,0,0
61140.106984716,0,1
61140.109397732,0,0
61141.116998862,0,1
61141.118268356,1,1
61141.120900040,0,1
61141.120935876,0,0
61142.127012924,0,1
61142.129425940,0,0
61143.137027106,0,1
61143.139440122,0,0
61144.147041254,0,1
61144.149454270,0,0
61145.157055468,0,1
61145.159468484,0,0
61146.167069648,0,1
61146.169482914,0,0
61147.177083786,0,1
61147.179497052,0,0
61148.187097948,0,1
61148.189511214,0,0
61149.197112142,0,1
61149.199525408,0,0
61150.207126324,0,1
61150.209539592,0,0
61151.217140560,0,1
61151.218410160,1,1
61151.221041726,0,1
61151.221077824,0,0
61152.227154732,0,1
61152.229567748,0,0
61153.237168872,0,1
61153.239581888,0,0
61154.247183040,0,1
61154.249596056,0,0
61155.257197218,0,1
61155.259610232,0,0
61156.267211394,0,1
61156.269624410,0,0
61157.277225544,0,1
61157.279638560,0,0
61158.287239762,0,1
61158.289653028,0,0
61159.297253934,0,1
61159.299667200,0,0
61160.307268072,0,1
61160.309681338,0,0
61161.317282230,0,1
61161.318551880,1,1
61161.321183372,0,1
61161.321219494,0,0
61162.327296412,0,1
61162.329709428,0,0
61163.337310630,0,1
61163.339723646,0,0
61164.347324752,0,1
61164.349737770,0,0
