Timestamp(ms),Current(uA)
73984.49,10.076
73984.5,10.076
73984.51,9.900
73984.52,9.900
73984.53,9.900
73984.54,9.900
73984.55,9.812
73984.56,9.900
73984.57,9.812
73984.58,9.944
73984.59,9.988
73984.6,9.944
73984.61,10.076
73984.62,9.944
73984.63,9.988
73984.64,9.900
73984.65,10.076
73984.66,10.032
73984.67,10.032
73984.68,10.120
73984.69,9.944
73984.7,9.988
73984.71,10.120
73984.72,10.032
73984.73,13.599
73984.74,16.770
73984.75,16.902
73984.76,16.946
73984.77,17.035
73984.78,16.946
73984.79,16.770
73984.8,16.770
73984.81,16.814
73984.82,16.770
73984.83,16.902
73984.84,16.638
73984.85,16.638
73984.86,16.682
73984.87,16.550
73984.88,16.506
73984.89,16.506
73984.9,16.330
73984.91,16.374
73984.92,16.418
73984.93,16.154
73984.94,16.242
73984.95,16.462
73984.96,16.154
73984.97,16.286
73984.98,16.242
73984.99,16.242
73985,16.066
73985.01,15.845
73985.02,15.801
73985.03,15.934
73985.04,15.978
73985.05,15.801
73985.06,15.978
73985.07,15.978
73985.08,16.066
73985.09,16.066
73985.1,15.934
73985.11,16.110
73985.12,16.066
73985.13,15.889
73985.14,15.978
73985.15,16.022
73985.16,15.978
73985.17,16.022
73985.18,16.022
73985.19,15.934
73985.2,15.625
73985.21,15.889
73985.22,15.801
73985.23,15.801
73985.24,15.889
73985.25,15.757
73985.26,15.581
73985.27,15.625
73985.28,15.581
73985.29,15.537
73985.3,15.713
73985.31,15.493
73985.32,15.361
73985.33,15.581
73985.34,15.317
73985.35,15.537
73985.36,15.317
73985.37,15.229
73985.38,15.229
73985.39,15.361
73985.4,15.273
73985.41,15.405
73985.42,15.317
73985.43,15.317
73985.44,15.273
73985.45,15.229
73985.46,15.097
73985.47,15.097
73985.48,15.009
73985.49,14.965
73985.5,14.965
73985.51,14.965
73985.52,14.921
73985.53,15.053
73985.54,14.921
73985.55,14.833
73985.56,14.744
73985.57,14.524
73985.58,14.700
73985.59,14.656
73985.6,14.656
73985.61,14.524
73985.62,14.568
73985.63,14.656
73985.64,14.656
73985.65,14.744
73985.66,14.700
73985.67,14.524
73985.68,14.612
73985.69,14.700
73985.7,14.744
73985.71,14.656
73985.72,14.568
73985.73,14.392
73985.74,14.348
73985.75,14.436
73985.76,14.304
73985.77,14.128
73985.78,14.216
73985.79,14.260
73985.8,14.084
73985.81,14.128
73985.82,14.084
73985.83,14.040
73985.84,13.952
73985.85,13.952
73985.86,14.040
73985.87,14.084
73985.88,14.128
73985.89,14.260
73985.9,14.392
73985.91,14.392
73985.92,14.304
73985.93,14.436
73985.94,14.304
73985.95,14.216
73985.96,14.260
73985.97,14.216
73985.98,14.084
73985.99,14.172
73986,14.172
73986.01,13.908
73986.02,13.952
73986.03,13.996
73986.04,13.908
73986.05,13.864
73986.06,13.820
73986.07,13.732
73986.08,13.732
73986.09,13.687
73986.1,13.511
73986.11,13.643
73986.12,13.776
73986.13,13.732
73986.14,13.555
73986.15,13.467
73986.16,13.511
73986.17,13.599
73986.18,13.379
73986.19,13.511
73986.2,13.423
73986.21,13.379
73986.22,13.423
73986.23,13.291
73986.24,13.379
73986.25,13.379
73986.26,13.335
73986.27,13.159
73986.28,13.247
73986.29,12.983
73986.3,13.071
73986.31,12.983
73986.32,13.247
73986.33,13.115
73986.34,13.115
73986.35,13.115
73986.36,13.159
73986.37,12.895
73986.38,13.071
73986.39,13.027
73986.4,13.027
73986.41,13.027
73986.42,13.115
73986.43,12.939
73986.44,13.027
73986.45,13.115
73986.46,13.159
73986.47,13.115
73986.48,13.071
73986.49,13.071
73986.5,12.939
73986.51,12.895
73986.52,12.895
73986.53,12.895
73986.54,12.983
73986.55,12.807
73986.56,12.895
73986.57,12.675
73986.58,12.851
73986.59,12.851
73986.6,12.631
73986.61,12.763
73986.62,12.807
73986.63,12.851
73986.64,12.807
73986.65,12.763
73986.66,12.851
73986.67,12.895
73986.68,12.675
73986.69,12.807
73986.7,12.631
73986.71,12.719
73986.72,12.498
73986.73,12.586
73986.74,12.807
73986.75,12.631
73986.76,12.763
73986.77,12.851
73986.78,12.719
73986.79,12.895
73986.8,12.763
73986.81,12.763
73986.82,12.675
73986.83,12.586
73986.84,12.542
73986.85,12.586
73986.86,12.631
73986.87,12.454
73986.88,12.498
73986.89,12.498
73986.9,12.454
73986.91,12.410
73986.92,12.366
73986.93,12.410
73986.94,12.454
73986.95,12.322
73986.96,12.190
73986.97,12.146
73986.98,12.278
73986.99,12.190
73987,12.102
73987.01,12.190
73987.02,12.190
73987.03,11.838
73987.04,12.058
73987.05,12.058
73987.06,12.058
73987.07,11.882
73987.08,11.970
73987.09,11.926
73987.1,12.058
73987.11,11.926
73987.12,12.102
73987.13,12.014
73987.14,11.882
73987.15,11.838
73987.16,11.882
73987.17,11.882
73987.18,11.882
73987.19,11.794
73987.2,11.662
73987.21,11.706
73987.22,11.750
73987.23,11.750
73987.24,11.618
73987.25,11.662
73987.26,11.706
73987.27,11.838
73987.28,11.750
73987.29,11.750
73987.3,11.706
73987.31,11.706
73987.32,11.530
73987.33,11.706
73987.34,11.750
73987.35,11.618
73987.36,11.662
73987.37,11.706
73987.38,11.618
73987.39,11.574
73987.4,11.485
73987.41,11.574
73987.42,11.530
73987.43,11.530
73987.44,11.353
73987.45,11.530
73987.46,11.309
73987.47,11.397
73987.48,11.309
73987.49,11.221
73987.5,11.177
73987.51,11.133
73987.52,11.045
73987.53,11.177
73987.54,11.089
73987.55,11.089
73987.56,11.089
73987.57,11.133
73987.58,11.045
73987.59,11.045
73987.6,11.001
73987.61,10.913
73987.62,11.001
73987.63,10.957
73987.64,10.957
73987.65,10.869
73987.66,11.045
73987.67,10.957
73987.68,10.913
73987.69,10.781
73987.7,11.045
73987.71,10.913
73987.72,10.737
73987.73,10.869
73987.74,10.781
73987.75,10.781
73987.76,10.781
73987.77,10.781
73987.78,10.649
73987.79,10.605
73987.8,10.605
73987.81,10.605
73987.82,10.605
73987.83,10.605
73987.84,10.693
73987.85,10.781
73987.86,10.649
73987.87,10.957
73987.88,10.825
73987.89,10.781
73987.9,10.869
73987.91,10.913
73987.92,10.957
73987.93,11.045
73987.94,10.825
73987.95,10.825
73987.96,10.869
73987.97,10.649
73987.98,10.649
73987.99,10.605
73988,10.429
73988.01,10.517
73988.02,10.384
73988.03,10.429
73988.04,10.296
73988.05,10.296
73988.06,10.296
73988.07,10.120
73988.08,10.032
73988.09,10.252
73988.1,10.076
73988.11,9.988
73988.12,10.252
73988.13,10.120
73988.14,10.208
73988.15,10.164
73988.16,9.988
73988.17,10.076
73988.18,10.032
73988.19,9.900
73988.2,9.944
73988.21,9.900
73988.22,12.498
73988.23,16.418
73988.24,16.638
73988.25,16.638
73988.26,16.550
73988.27,16.594
73988.28,16.550
73988.29,16.418
73988.3,16.418
73988.31,16.374
73988.32,16.418
73988.33,16.374
73988.34,16.418
73988.35,16.242
73988.36,16.286
73988.37,16.154
73988.38,16.242
73988.39,16.198
73988.4,16.022
73988.41,16.242
73988.42,16.154
73988.43,16.022
73988.44,16.022
73988.45,16.154
73988.46,15.845
73988.47,16.022
73988.48,16.022
73988.49,15.934
73988.5,15.934
73988.51,15.934
73988.52,15.845
73988.53,15.845
73988.54,15.889
73988.55,15.713
73988.56,15.713
73988.57,15.669
73988.58,15.713
73988.59,15.669
73988.6,15.493
73988.61,15.669
73988.62,15.669
73988.63,15.537
73988.64,15.581
73988.65,15.581
73988.66,15.449
73988.67,15.625
73988.68,15.537
73988.69,15.537
73988.7,15.361
73988.71,15.449
73988.72,15.273
73988.73,15.229
73988.74,15.097
73988.75,15.053
73988.76,15.141
73988.77,15.185
73988.78,15.009
73988.79,15.185
73988.8,14.965
73988.81,14.921
73988.82,15.009
73988.83,14.921
73988.84,14.921
73988.85,14.877
73988.86,14.788
73988.87,14.833
73988.88,14.877
73988.89,14.788
73988.9,15.009
73988.91,14.921
73988.92,14.700
73988.93,14.656
73988.94,14.568
73988.95,14.568
73988.96,14.612
73988.97,14.612
73988.98,14.568
73988.99,14.568
73989,14.612
73989.01,14.612
73989.02,14.656
73989.03,14.568
73989.04,14.744
73989.05,14.612
73989.06,14.524
73989.07,14.524
73989.08,14.436
73989.09,14.480
73989.1,14.304
73989.11,14.304
73989.12,14.348
73989.13,14.172
73989.14,14.216
73989.15,14.304
73989.16,14.348
73989.17,14.260
73989.18,14.172
73989.19,14.260
73989.2,14.084
73989.21,14.260
73989.22,14.084
73989.23,14.084
73989.24,14.040
73989.25,14.128
73989.26,14.084
73989.27,13.908
73989.28,13.820
73989.29,14.040
73989.3,13.952
73989.31,14.084
73989.32,14.040
73989.33,13.908
73989.34,14.084
73989.35,14.040
73989.36,13.952
73989.37,13.952
73989.38,14.040
73989.39,13.996
73989.4,13.908
73989.41,13.952
73989.42,13.820
73989.43,13.820
73989.44,13.864
73989.45,13.732
73989.46,13.732
73989.47,13.776
73989.48,13.776
73989.49,13.776
73989.5,13.599
73989.51,13.643
73989.52,13.687
73989.53,13.555
73989.54,13.555
73989.55,13.555
73989.56,13.643
73989.57,13.555
73989.58,13.555
73989.59,13.599
73989.6,13.423
73989.61,13.423
73989.62,13.247
73989.63,13.291
73989.64,13.203
73989.65,13.335
73989.66,13.423
73989.67,13.423
73989.68,13.379
73989.69,13.291
73989.7,13.423
73989.71,13.335
73989.72,13.291
73989.73,13.115
73989.74,13.247
73989.75,13.203
73989.76,13.335
73989.77,13.203
73989.78,13.159
73989.79,13.247
73989.8,13.291
73989.81,13.027
73989.82,13.027
73989.83,13.159
73989.84,13.071
73989.85,13.027
73989.86,13.071
73989.87,13.115
73989.88,13.071
73989.89,13.071
73989.9,12.983
73989.91,12.939
73989.92,13.027
73989.93,12.851
73989.94,12.807
73989.95,13.071
73989.96,13.071
73989.97,12.983
73989.98,12.895
73989.99,12.895
73990,12.983
73990.01,12.983
73990.02,12.851
73990.03,12.719
73990.04,12.807
73990.05,12.631
73990.06,12.498
73990.07,12.586
73990.08,12.675
73990.09,12.542
73990.1,12.498
73990.11,12.719
73990.12,12.631
73990.13,12.719
73990.14,12.631
73990.15,12.498
73990.16,12.542
73990.17,12.586
73990.18,12.631
73990.19,12.586
73990.2,12.542
73990.21,12.763
73990.22,12.498
73990.23,12.542
73990.24,12.366
73990.25,12.410
73990.26,12.278
73990.27,12.366
73990.28,12.366
73990.29,12.322
73990.3,12.410
73990.31,12.322
73990.32,12.278
73990.33,12.366
73990.34,12.631
73990.35,12.322
73990.36,12.322
73990.37,12.410
73990.38,12.102
73990.39,12.190
73990.4,12.014
73990.41,12.102
73990.42,12.058
73990.43,11.970
73990.44,12.058
73990.45,12.014
73990.46,12.014
73990.47,11.970
73990.48,12.014
73990.49,12.058
73990.5,12.014
73990.51,12.102
73990.52,12.146
73990.53,12.190
73990.54,12.278
73990.55,12.234
73990.56,12.146
73990.57,12.102
73990.58,12.102
73990.59,11.926
73990.6,12.014
73990.61,12.058
73990.62,12.190
73990.63,12.058
73990.64,11.970
73990.65,12.014
73990.66,11.926
73990.67,11.750
73990.68,11.882
73990.69,11.926
73990.7,11.838
73990.71,11.970
73990.72,11.882
73990.73,12.014
73990.74,12.058
73990.75,12.014
73990.76,11.882
73990.77,11.882
73990.78,11.926
73990.79,11.838
73990.8,11.750
73990.81,11.750
73990.82,11.662
73990.83,11.618
73990.84,11.618
73990.85,11.574
73990.86,11.530
73990.87,11.397
73990.88,11.397
73990.89,11.309
73990.9,11.309
73990.91,11.309
73990.92,11.353
73990.93,11.309
73990.94,11.353
73990.95,11.309
73990.96,11.265
73990.97,11.089
73990.98,11.221
73990.99,11.221
73991,11.133
73991.01,11.133
73991.02,11.177
73991.03,11.177
73991.04,11.133
73991.05,11.045
73991.06,11.265
73991.07,11.265
73991.08,11.309
73991.09,11.309
73991.1,11.353
73991.11,11.177
73991.12,11.177
73991.13,11.265
73991.14,11.221
73991.15,11.133
73991.16,11.089
73991.17,11.133
73991.18,11.133
73991.19,11.001
73991.2,11.089
73991.21,11.045
73991.22,10.913
73991.23,11.045
73991.24,10.825
73991.25,10.913
73991.26,10.737
73991.27,10.781
73991.28,10.825
73991.29,10.869
73991.3,10.913
73991.31,10.737
73991.32,10.957
73991.33,10.781
73991.34,10.825
73991.35,10.957
73991.36,10.737
73991.37,10.869
73991.38,10.869
73991.39,10.693
73991.4,10.781
73991.41,10.869
73991.42,10.693
73991.43,10.605
73991.44,10.737
73991.45,10.693
73991.46,10.605
73991.47,10.649
73991.48,10.340
73991.49,10.340
73991.5,10.208
73991.51,10.208
73991.52,10.252
73991.53,10.340
73991.54,10.164
73991.55,10.340
73991.56,10.429
73991.57,10.252
73991.58,10.252
73991.59,10.032
73991.6,10.208
73991.61,9.988
73991.62,10.076
73991.63,9.988
73991.64,9.944
73991.65,9.988
73991.66,9.900
73991.67,9.944
73991.68,10.120
73991.69,9.988
73991.7,10.076
73991.71,10.164
73991.72,10.208
73991.73,10.076
73991.74,16.154
73991.75,16.946
73991.76,16.990
73991.77,17.167
73991.78,17.211
73991.79,17.123
73991.8,16.990
73991.81,16.990
73991.82,16.858
73991.83,16.682
73991.84,16.902
73991.85,16.594
73991.86,16.726
73991.87,16.726
73991.88,16.638
73991.89,16.594
73991.9,16.638
73991.91,16.374
73991.92,16.594
73991.93,16.374
73991.94,16.286
73991.95,16.066
73991.96,16.154
73991.97,16.198
73991.98,16.374
73991.99,16.286
73992,16.242
73992.01,16.110
73992.02,16.154
73992.03,16.198
73992.04,16.154
73992.05,16.154
73992.06,16.242
73992.07,15.978
73992.08,16.022
73992.09,16.066
73992.1,15.713
73992.11,15.757
73992.12,15.801
73992.13,15.669
73992.14,15.669
73992.15,15.845
73992.16,15.713
73992.17,15.757
73992.18,15.625
73992.19,15.801
73992.2,15.889
73992.21,15.801
73992.22,15.713
73992.23,15.625
73992.24,15.405
73992.25,15.537
73992.26,15.449
73992.27,15.405
73992.28,15.449
73992.29,15.361
73992.3,15.405
73992.31,15.273
73992.32,15.185
73992.33,15.273
73992.34,15.273
73992.35,15.405
73992.36,15.405
73992.37,15.317
73992.38,15.317
73992.39,15.273
73992.4,15.229
73992.41,15.317
73992.42,15.405
73992.43,15.361
73992.44,15.317
73992.45,15.317
73992.46,15.361
73992.47,15.449
73992.48,15.405
73992.49,15.361
73992.5,15.273
73992.51,15.317
73992.52,15.141
73992.53,15.185
73992.54,14.921
73992.55,14.965
73992.56,15.009
73992.57,15.053
73992.58,14.965
73992.59,14.833
73992.6,14.833
73992.61,14.612
73992.62,14.744
73992.63,14.568
73992.64,14.656
73992.65,14.524
73992.66,14.568
73992.67,14.656
73992.68,14.480
73992.69,14.480
73992.7,14.612
73992.71,14.656
73992.72,14.700
73992.73,14.744
73992.74,14.612
73992.75,14.612
73992.76,14.568
73992.77,14.436
73992.78,14.480
73992.79,14.480
73992.8,14.524
73992.81,14.480
73992.82,14.392
73992.83,14.304
73992.84,14.304
73992.85,14.304
73992.86,14.172
73992.87,14.128
73992.88,14.040
73992.89,14.084
73992.9,14.040
73992.91,13.996
73992.92,14.040
73992.93,14.128
73992.94,14.040
73992.95,14.128
73992.96,13.996
73992.97,14.084
73992.98,13.732
73992.99,13.864
73993,13.820
73993.01,13.776
73993.02,13.776
73993.03,13.776
73993.04,13.555
73993.05,13.687
73993.06,13.599
73993.07,13.599
73993.08,13.423
73993.09,13.423
73993.1,13.423
73993.11,13.379
73993.12,13.555
73993.13,13.423
73993.14,13.379
73993.15,13.467
73993.16,13.335
73993.17,13.203
73993.18,13.203
73993.19,13.291
73993.2,13.247
73993.21,13.247
73993.22,13.247
73993.23,13.335
73993.24,13.159
73993.25,13.159
73993.26,13.159
73993.27,13.115
73993.28,16.066
73993.29,22.716
73993.3,26.415
73993.31,32.669
73993.32,38.306
73993.33,42.842
73993.34,49.712
73993.35,112.404
73993.36,1015.199
73993.37,1692.958
73993.38,2253.775
73993.39,4561.063
73993.4,4551.745
73993.41,4463.301
73993.42,4277.594
73993.43,4328.597
73993.44,4074.084
73993.45,4240.532
73993.46,4074.084
73993.47,4078.701
73993.48,3857.588
73993.49,3816.235
73993.5,3701.545
73993.51,3409.121
73993.52,2933.049
73993.53,2537.584
73993.54,2216.415
73993.55,1928.321
73993.56,1637.591
73993.57,1422.916
73993.58,1235.350
73993.59,1096.265
73993.6,1013.884
73993.61,888.435
73993.62,763.334
73993.63,707.368
73993.64,612.817
73993.65,544.178
73993.66,927.651
73993.67,775.990
73993.68,651.705
73993.69,83.353
73993.7,79.453
73993.71,75.988
73993.72,71.226
73993.73,69.496
73993.74,67.333
73993.75,66.468
73993.76,62.577
73993.77,59.984
73993.78,57.392
73993.79,57.392
73993.8,55.233
73993.81,54.369
73993.82,52.642
73993.83,50.916
73993.84,48.758
73993.85,46.170
73993.86,44.014
73993.87,44.877
73993.88,43.152
73993.89,42.721
73993.9,42.721
73993.91,46.427
73993.92,39.614
73993.93,34.028
73993.94,8.403
73993.95,8.359
73993.96,8.094
73993.97,8.182
73993.98,7.962
73993.99,7.830
73994,7.918
73994.01,7.786
73994.02,7.610
73994.03,7.478
73994.04,7.434
73994.05,7.346
73994.06,7.037
73994.07,7.126
73994.08,7.081
73994.09,6.993
73994.1,6.729
73994.11,6.817
73994.12,6.685
73994.13,6.509
73994.14,6.377
73994.15,6.333
73994.16,6.289
73994.17,6.157
73994.18,6.157
73994.19,6.157
73994.2,6.025
73994.21,5.848
73994.22,5.936
73994.23,5.628
73994.24,5.716
73994.25,5.672
73994.26,5.452
73994.27,5.408
73994.28,5.276
73994.29,5.188
73994.3,5.276
73994.31,5.056
73994.32,5.012
73994.33,4.835
73994.34,4.615
73994.35,4.703
73994.36,4.791
73994.37,4.571
73994.38,4.439
73994.39,4.615
73994.4,4.439
73994.41,4.439
73994.42,4.439
73994.43,4.043
73994.44,4.263
73994.45,4.219
73994.46,4.087
73994.47,3.955
73994.48,4.087
73994.49,3.823
73994.5,3.867
73994.51,4.087
73994.52,3.690
73994.53,3.690
73994.54,3.646
73994.55,3.734
73994.56,3.514
73994.57,3.558
73994.58,3.558
73994.59,3.470
73994.6,3.470
73994.61,3.426
73994.62,3.382
73994.63,3.382
73994.64,3.294
73994.65,3.338
73994.66,3.382
73994.67,3.206
73994.68,3.294
73994.69,3.294
73994.7,3.338
73994.71,3.250
73994.72,3.162
73994.73,3.118
73994.74,3.074
73994.75,3.118
73994.76,2.898
73994.77,2.766
73994.78,2.854
73994.79,2.854
73994.8,2.766
73994.81,2.766
73994.82,2.854
73994.83,2.854
73994.84,2.633
73994.85,2.810
73994.86,2.589
73994.87,2.854
73994.88,2.677
73994.89,2.722
73994.9,2.898
73994.91,2.722
73994.92,2.766
73994.93,2.766
73994.94,2.677
73994.95,2.677
73994.96,2.633
73994.97,2.766
73994.98,2.766
73994.99,2.942
73995,2.854
73995.01,2.810
73995.02,3.030
73995.03,2.898
73995.04,2.854
73995.05,2.810
73995.06,2.898
73995.07,2.810
73995.08,2.722
73995.09,2.722
73995.1,2.589
73995.11,2.677
73995.12,2.501
73995.13,2.501
73995.14,2.545
73995.15,2.457
73995.16,2.369
73995.17,2.413
73995.18,2.369
73995.19,2.325
73995.2,2.237
73995.21,2.193
73995.22,2.237
73995.23,2.237
73995.24,2.149
73995.25,2.325
73995.26,2.325
73995.27,2.281
73995.28,2.325
73995.29,2.193
73995.3,2.281
73995.31,2.193
73995.32,2.149
73995.33,2.281
73995.34,2.193
73995.35,2.237
73995.36,2.193
73995.37,2.061
73995.38,2.325
73995.39,2.281
73995.4,2.281
73995.41,2.281
73995.42,2.369
73995.43,2.457
73995.44,2.281
73995.45,2.413
73995.46,2.325
73995.47,2.281
73995.48,2.281
73995.49,2.193
73995.5,2.369
73995.51,2.325
73995.52,2.281
73995.53,2.325
73995.54,2.413
73995.55,2.237
73995.56,2.237
73995.57,5.936
73995.58,13.952
73995.59,19.589
73995.6,25.050
73995.61,27.824
73995.62,30.291
73995.63,32.669
73995.64,35.091
73995.65,37.469
73995.66,39.759
73995.67,42.005
73995.68,45.925
73995.69,45.925
73995.7,118.183
73995.71,186.039
73995.72,949.251
73995.73,1512.552
73995.74,1909.045
73995.75,3404.565
73995.76,3113.870
73995.77,3150.114
73995.78,3073.127
73995.79,2874.426
73995.8,2676.529
73995.81,2452.622
73995.82,2287.600
73995.83,2140.898
73995.84,1985.799
73995.85,1822.391
73995.86,1862.087
73995.87,1694.713
73995.88,1492.904
73995.89,1353.034
73995.9,1217.941
73995.91,1113.627
73995.92,1026.882
73995.93,923.006
73995.94,862.523
73995.95,996.560
73995.96,1009.552
73995.97,888.435
73995.98,806.433
73995.99,724.581
73996,681.562
73996.01,901.396
73996.02,1187.492
73996.03,1409.805
73996.04,1620.029
73996.05,1800.353
73996.06,1945.999
73996.07,2056.638
73996.08,2176.420
73996.09,2283.148
73996.1,2354.432
73996.11,2399.039
73996.12,2645.119
73996.13,3145.582
73996.14,3756.564
73996.15,4454.000
73996.16,5170.336
73996.17,8027.980
73996.18,9632.943
73996.19,9984.174
73996.2,8334.558
73996.21,6997.560
73996.22,6491.848
73996.23,6354.062
73996.24,6308.146
73996.25,6491.848
73996.26,6354.062
73996.27,6308.146
73996.28,6216.334
73996.29,6078.666
73996.3,6399.984
73996.31,6629.691
73996.32,6537.789
73996.33,6399.984
73996.34,6354.062
73996.35,6354.062
73996.36,6445.913
73996.37,6537.789
73996.38,6491.848
73996.39,6308.146
73996.4,6262.237
73996.41,6629.691
73996.42,6537.789
73996.43,6308.146
73996.44,6262.237
73996.45,6905.554
73996.46,7872.909
73996.47,8380.758
73996.48,8750.595
73996.49,8057.490
73996.5,7181.650
73996.51,7181.650
73996.52,7642.327
73996.53,7596.230
73996.54,7227.688
73996.55,6859.561
73996.56,6583.737
73996.57,6354.062
73996.58,6262.237
73996.59,6399.984
73996.6,6445.913
73996.61,6308.146
73996.62,6170.438
73996.63,6216.334
73996.64,6629.691
73996.65,6537.789
73996.66,6445.913
73996.67,6537.789
73996.68,6445.913
73996.69,6170.438
73996.7,6308.146
73996.71,6399.984
73996.72,6262.237
73996.73,6308.146
73996.74,6308.146
73996.75,6491.848
73996.76,6583.737
73996.77,6629.691
73996.78,6354.062
73996.79,6354.062
73996.8,6354.062
73996.81,6399.984
73996.82,6537.789
73996.83,6399.984
73996.84,6262.237
73996.85,6445.913
73996.86,6491.848
73996.87,6629.691
73996.88,6537.789
73996.89,6354.062
73996.9,7089.592
73996.91,8057.490
73996.92,8889.390
73996.93,9306.127
73996.94,9120.846
73996.95,7965.187
73996.96,7089.592
73996.97,6491.848
73996.98,6997.560
73996.99,7596.230
73997,8658.097
73997.01,9120.846
73997.02,9445.155
73997.03,9352.463
73997.04,9676.999
73997.05,9074.542
73997.06,7504.056
73997.07,6859.561
73997.08,6583.737
73997.09,6308.146
73997.1,6170.438
73997.11,6124.548
73997.12,6124.548
73997.13,6583.737
73997.14,6675.652
73997.15,6583.737
73997.16,6491.848
73997.17,6262.237
73997.18,6399.984
73997.19,6354.062
73997.2,6124.548
73997.21,6308.146
73997.22,6124.548
73997.23,6262.237
73997.24,6308.146
73997.25,6629.691
73997.26,6445.913
73997.27,6308.146
73997.28,6124.548
73997.29,6262.237
73997.3,6399.984
73997.31,6445.913
73997.32,6537.789
73997.33,6629.691
73997.34,6354.062
73997.35,6262.237
73997.36,6078.666
73997.37,6354.062
73997.38,6399.984
73997.39,6675.652
73997.4,6399.984
73997.41,6445.913
73997.42,6399.984
73997.43,6354.062
73997.44,6583.737
73997.45,6445.913
73997.46,6583.737
73997.47,6583.737
73997.48,6445.913
73997.49,6445.913
73997.5,6445.913
73997.51,6170.438
73997.52,6354.062
73997.53,6445.913
73997.54,6583.737
73997.55,6399.984
73997.56,6491.848
73997.57,6491.848
73997.58,6399.984
73997.59,6354.062
73997.6,6216.334
73997.61,6537.789
73997.62,6537.789
73997.63,6308.146
73997.64,6308.146
73997.65,6583.737
73997.66,6537.789
73997.67,6491.848
73997.68,6354.062
73997.69,6124.548
73997.7,6354.062
73997.71,6399.984
73997.72,6216.334
73997.73,6445.913
73997.74,6216.334
73997.75,6124.548
73997.76,6537.789
73997.77,6583.737
73997.78,6354.062
73997.79,6216.334
73997.8,6491.848
73997.81,6308.146
73997.82,6308.146
73997.83,6308.146
73997.84,6491.848
73997.85,6583.737
73997.86,6308.146
73997.87,6308.146
73997.88,6262.237
73997.89,6354.062
73997.9,6629.691
73997.91,6491.848
73997.92,6491.848
73997.93,6399.984
73997.94,6170.438
73997.95,6537.789
73997.96,6445.913
73997.97,6399.984
73997.98,6399.984
73997.99,6445.913
73998,6399.984
73998.01,6445.913
73998.02,6354.062
73998.03,6399.984
73998.04,6399.984
73998.05,6354.062
73998.06,6354.062
73998.07,6537.789
73998.08,6629.691
73998.09,6354.062
73998.1,6216.334
73998.11,6491.848
73998.12,6491.848
73998.13,6537.789
73998.14,6399.984
73998.15,6537.789
73998.16,6262.237
73998.17,6262.237
73998.18,6308.146
73998.19,6308.146
73998.2,6399.984
73998.21,6445.913
73998.22,6354.062
73998.23,6537.789
73998.24,6262.237
73998.25,6354.062
73998.26,6675.652
73998.27,6491.848
73998.28,6445.913
73998.29,6262.237
73998.3,6491.848
73998.31,6491.848
73998.32,6170.438
73998.33,6354.062
73998.34,6308.146
73998.35,6537.789
73998.36,6491.848
73998.37,6445.913
73998.38,6491.848
73998.39,6399.984
73998.4,6354.062
73998.41,6399.984
73998.42,6262.237
73998.43,6445.913
73998.44,6308.146
73998.45,6491.848
73998.46,6399.984
73998.47,6537.789
73998.48,6491.848
73998.49,6583.737
73998.5,6491.848
73998.51,6216.334
73998.52,6354.062
73998.53,6262.237
73998.54,6445.913
73998.55,6445.913
73998.56,6354.062
73998.57,6491.848
73998.58,6583.737
73998.59,6308.146
73998.6,6124.548
73998.61,6354.062
73998.62,6491.848
73998.63,6445.913
73998.64,6262.237
73998.65,6262.237
73998.66,6445.913
73998.67,6399.984
73998.68,6445.913
73998.69,6537.789
73998.7,6583.737
73998.71,6399.984
73998.72,6354.062
73998.73,6399.984
73998.74,6445.913
73998.75,6491.848
73998.76,6491.848
73998.77,6354.062
73998.78,6399.984
73998.79,6262.237
73998.8,6491.848
73998.81,6216.334
73998.82,6308.146
73998.83,6491.848
73998.84,6445.913
73998.85,6767.594
73998.86,6262.237
73998.87,6537.789
73998.88,6354.062
73998.89,6308.146
73998.9,6032.789
73998.91,6262.237
73998.92,6491.848
73998.93,6537.789
73998.94,6537.789
73998.95,6399.984
73998.96,6170.438
73998.97,6308.146
73998.98,6583.737
73998.99,6308.146
73999,6721.620
73999.01,6354.062
73999.02,6170.438
73999.03,6170.438
73999.04,6399.984
73999.05,6583.737
73999.06,6905.554
73999.07,5299.641
73999.08,5259.704
73999.09,4524.358
73999.1,3925.288
73999.11,1615.639
73999.12,1628.809
73999.13,1950.420
73999.14,2171.979
73999.15,2332.144
73999.16,2627.180
73999.17,2586.841
73999.18,2901.474
73999.19,2815.872
73999.2,3073.127
73999.21,3059.554
73999.22,3150.114
73999.23,3222.681
73999.24,3190.920
73999.25,3349.930
73999.26,3218.143
73999.27,3459.260
73999.28,3286.265
73999.29,3568.830
73999.3,3372.688
73999.31,3459.260
73999.32,3427.348
73999.33,3482.067
73999.34,3646.586
73999.35,3482.067
73999.36,3632.855
73999.37,3596.259
73999.38,3359.032
73999.39,2910.493
73999.4,2497.320
73999.41,2083.230
73999.42,1791.540
73999.43,1576.153
73999.44,1353.034
73999.45,1183.143
73999.46,1018.216
73999.47,884.115
73999.48,810.745
73999.49,759.027
73999.5,685.862
73999.51,625.698
73999.52,557.040
73999.53,557.040
73999.54,812.886
73999.55,681.492
73999.56,573.359
73999.57,77.287
73999.58,75.122
73999.59,71.659
73999.6,69.928
73999.61,67.333
