Timestamp(ms),Current(uA)
50102.52,15.845
50102.53,15.757
50102.54,15.889
50102.55,15.757
50102.56,15.713
50102.57,15.625
50102.58,15.713
50102.59,15.625
50102.6,15.713
50102.61,15.713
50102.62,15.625
50102.63,15.757
50102.64,15.801
50102.65,15.845
50102.66,15.845
50102.67,15.845
50102.68,15.845
50102.69,15.669
50102.7,15.757
50102.71,15.625
50102.72,15.493
50102.73,15.537
50102.74,15.449
50102.75,15.449
50102.76,15.405
50102.77,15.185
50102.78,15.361
50102.79,15.229
50102.8,15.185
50102.81,15.097
50102.82,15.009
50102.83,14.965
50102.84,15.009
50102.85,14.877
50102.86,14.788
50102.87,14.700
50102.88,14.833
50102.89,14.921
50102.9,15.009
50102.91,14.788
50102.92,14.833
50102.93,14.744
50102.94,14.744
50102.95,14.833
50102.96,14.788
50102.97,14.788
50102.98,14.788
50102.99,14.877
50103,14.877
50103.01,14.788
50103.02,14.656
50103.03,14.700
50103.04,14.656
50103.05,14.700
50103.06,14.612
50103.07,14.744
50103.08,14.744
50103.09,14.700
50103.1,14.656
50103.11,14.480
50103.12,14.568
50103.13,14.480
50103.14,14.436
50103.15,14.348
50103.16,14.348
50103.17,14.304
50103.18,14.216
50103.19,14.216
50103.2,14.084
50103.21,14.084
50103.22,13.996
50103.23,14.084
50103.24,13.908
50103.25,14.084
50103.26,14.084
50103.27,14.128
50103.28,14.216
50103.29,14.084
50103.3,14.040
50103.31,14.084
50103.32,14.216
50103.33,14.216
50103.34,14.524
50103.35,14.392
50103.36,14.260
50103.37,14.216
50103.38,14.260
50103.39,14.304
50103.4,14.304
50103.41,14.216
50103.42,14.216
50103.43,14.128
50103.44,14.128
50103.45,14.084
50103.46,14.084
50103.47,14.084
50103.48,14.040
50103.49,13.776
50103.5,13.952
50103.51,13.952
50103.52,13.776
50103.53,13.776
50103.54,13.820
50103.55,13.908
50103.56,13.776
50103.57,13.820
50103.58,13.776
50103.59,13.776
50103.6,13.732
50103.61,13.687
50103.62,13.599
50103.63,13.643
50103.64,13.687
50103.65,13.511
50103.66,13.379
50103.67,13.555
50103.68,13.247
50103.69,13.335
50103.7,13.423
50103.71,13.423
50103.72,13.423
50103.73,13.599
50103.74,13.291
50103.75,13.335
50103.76,13.247
50103.77,13.115
50103.78,13.247
50103.79,13.203
50103.8,13.203
50103.81,13.115
50103.82,13.027
50103.83,13.115
50103.84,12.895
50103.85,13.115
50103.86,13.027
50103.87,12.939
50103.88,12.939
50103.89,12.807
50103.9,12.807
50103.91,12.895
50103.92,12.719
50103.93,12.631
50103.94,12.719
50103.95,12.675
50103.96,12.586
50103.97,12.542
50103.98,12.675
50103.99,12.542
50104,12.454
50104.01,12.586
50104.02,12.719
50104.03,12.675
50104.04,12.631
50104.05,12.454
50104.06,12.586
50104.07,12.542
50104.08,12.366
50104.09,12.366
50104.1,12.454
50104.11,12.366
50104.12,12.454
50104.13,12.410
50104.14,12.498
50104.15,12.366
50104.16,12.410
50104.17,12.454
50104.18,12.278
50104.19,12.322
50104.2,12.146
50104.21,12.146
50104.22,12.146
50104.23,12.014
50104.24,12.058
50104.25,12.102
50104.26,12.190
50104.27,12.234
50104.28,12.190
50104.29,12.190
50104.3,12.058
50104.31,12.190
50104.32,12.058
50104.33,12.014
50104.34,11.970
50104.35,12.102
50104.36,11.970
50104.37,11.882
50104.38,12.102
50104.39,11.926
50104.4,11.970
50104.41,12.014
50104.42,11.838
50104.43,11.838
50104.44,11.882
50104.45,11.794
50104.46,11.794
50104.47,11.706
50104.48,11.706
50104.49,11.618
50104.5,11.618
50104.51,11.794
50104.52,11.706
50104.53,11.750
50104.54,11.662
50104.55,11.662
50104.56,11.794
50104.57,11.706
50104.58,11.706
50104.59,11.662
50104.6,11.706
50104.61,11.618
50104.62,11.574
50104.63,11.441
50104.64,11.530
50104.65,11.485
50104.66,11.530
50104.67,11.574
50104.68,11.441
50104.69,11.574
50104.7,11.397
50104.71,11.485
50104.72,11.530
50104.73,11.441
50104.74,11.574
50104.75,11.618
50104.76,11.530
50104.77,11.441
50104.78,11.441
50104.79,11.530
50104.8,11.574
50104.81,11.530
50104.82,11.441
50104.83,11.485
50104.84,11.530
50104.85,11.353
50104.86,11.397
50104.87,11.309
50104.88,11.353
50104.89,11.353
50104.9,11.441
50104.91,11.309
50104.92,11.309
50104.93,11.309
50104.94,11.397
50104.95,11.309
50104.96,11.309
50104.97,11.177
50104.98,11.309
50104.99,11.045
50105,11.089
50105.01,11.001
50105.02,10.913
50105.03,11.001
50105.04,10.913
50105.05,11.133
50105.06,11.133
50105.07,10.869
50105.08,10.913
50105.09,10.957
50105.1,10.957
50105.11,10.869
50105.12,10.869
50105.13,10.869
50105.14,10.693
50105.15,10.913
50105.16,11.001
50105.17,10.737
50105.18,10.825
50105.19,10.781
50105.2,10.649
50105.21,10.781
50105.22,10.781
50105.23,10.825
50105.24,10.737
50105.25,10.693
50105.26,10.737
50105.27,10.869
50105.28,10.605
50105.29,10.649
50105.3,10.649
50105.31,10.473
50105.32,10.605
50105.33,10.252
50105.34,10.693
50105.35,10.429
50105.36,10.429
50105.37,10.429
50105.38,10.340
50105.39,10.429
50105.4,10.208
50105.41,10.296
50105.42,10.164
50105.43,10.296
50105.44,10.032
50105.45,10.252
50105.46,10.208
50105.47,10.120
50105.48,10.120
50105.49,10.340
50105.5,10.208
50105.51,10.473
50105.52,10.561
50105.53,10.517
50105.54,10.473
50105.55,10.384
50105.56,10.473
50105.57,10.429
50105.58,10.781
50105.59,10.693
50105.6,10.693
50105.61,15.713
50105.62,17.475
50105.63,17.695
50105.64,17.475
50105.65,17.519
50105.66,17.343
50105.67,17.211
50105.68,17.167
50105.69,16.990
50105.7,16.902
50105.71,16.858
50105.72,16.726
50105.73,16.770
50105.74,16.946
50105.75,16.726
50105.76,16.770
50105.77,16.726
50105.78,16.726
50105.79,16.638
50105.8,16.638
50105.81,16.682
50105.82,16.682
50105.83,16.550
50105.84,16.594
50105.85,16.594
50105.86,16.198
50105.87,16.418
50105.88,16.286
50105.89,16.330
50105.9,16.286
50105.91,16.198
50105.92,16.330
50105.93,16.154
50105.94,16.242
50105.95,16.198
50105.96,16.022
50105.97,16.110
50105.98,15.889
50105.99,15.889
50106,15.757
50106.01,15.889
50106.02,15.889
50106.03,15.889
50106.04,15.978
50106.05,15.845
50106.06,15.845
50106.07,15.757
50106.08,15.669
50106.09,15.581
50106.1,15.713
50106.11,15.713
50106.12,15.581
50106.13,15.713
50106.14,15.537
50106.15,15.669
50106.16,15.669
50106.17,15.581
50106.18,15.625
50106.19,15.669
50106.2,15.625
50106.21,15.537
50106.22,15.537
50106.23,15.405
50106.24,15.537
50106.25,15.405
50106.26,15.449
50106.27,15.537
50106.28,15.405
50106.29,15.449
50106.3,15.361
50106.31,15.405
50106.32,15.449
50106.33,15.449
50106.34,15.449
50106.35,15.449
50106.36,15.229
50106.37,15.449
50106.38,15.449
50106.39,15.361
50106.4,15.537
50106.41,15.361
50106.42,15.361
50106.43,15.229
50106.44,15.273
50106.45,15.053
50106.46,14.965
50106.47,15.097
50106.48,15.009
50106.49,14.921
50106.5,14.833
50106.51,14.744
50106.52,14.788
50106.53,14.612
50106.54,14.612
50106.55,14.524
50106.56,14.568
50106.57,14.480
50106.58,14.304
50106.59,14.348
50106.6,14.656
50106.61,14.480
50106.62,14.392
50106.63,14.436
50106.64,14.480
50106.65,14.436
50106.66,14.260
50106.67,14.128
50106.68,14.128
50106.69,13.908
50106.7,14.084
50106.71,13.952
50106.72,13.996
50106.73,14.128
50106.74,13.820
50106.75,13.864
50106.76,13.864
50106.77,13.864
50106.78,13.908
50106.79,14.040
50106.8,13.952
50106.81,13.996
50106.82,13.820
50106.83,13.864
50106.84,13.732
50106.85,13.687
50106.86,13.820
50106.87,13.732
50106.88,13.643
50106.89,13.555
50106.9,13.732
50106.91,13.732
50106.92,13.820
50106.93,13.732
50106.94,13.776
50106.95,13.732
50106.96,13.952
50106.97,13.820
50106.98,13.687
50106.99,13.687
50107,13.643
50107.01,13.687
50107.02,13.467
50107.03,13.599
50107.04,13.687
50107.05,13.732
50107.06,13.687
50107.07,13.687
50107.08,13.555
50107.09,13.687
50107.1,13.599
50107.11,13.379
50107.12,13.379
50107.13,13.423
50107.14,13.379
50107.15,13.423
50107.16,13.379
50107.17,13.335
50107.18,13.379
50107.19,13.291
50107.2,13.335
50107.21,13.379
50107.22,13.379
50107.23,13.335
50107.24,13.335
50107.25,13.379
50107.26,13.159
50107.27,13.203
50107.28,13.159
50107.29,13.071
50107.3,13.071
50107.31,13.071
50107.32,13.027
50107.33,12.939
50107.34,12.895
50107.35,12.983
50107.36,12.763
50107.37,12.895
50107.38,12.939
50107.39,12.763
50107.4,12.851
50107.41,12.807
50107.42,12.719
50107.43,12.763
50107.44,12.763
50107.45,12.807
50107.46,12.719
50107.47,12.763
50107.48,12.807
50107.49,12.895
50107.5,12.631
50107.51,12.675
50107.52,12.675
50107.53,12.763
50107.54,12.675
50107.55,12.675
50107.56,12.675
50107.57,12.763
50107.58,12.763
50107.59,12.895
50107.6,12.807
50107.61,12.851
50107.62,12.807
50107.63,12.631
50107.64,12.719
50107.65,12.675
50107.66,12.542
50107.67,12.410
50107.68,12.454
50107.69,12.410
50107.7,12.454
50107.71,12.234
50107.72,12.234
50107.73,12.146
50107.74,12.234
50107.75,12.014
50107.76,11.970
50107.77,12.102
50107.78,12.146
50107.79,12.102
50107.8,12.058
50107.81,12.058
50107.82,11.970
50107.83,12.102
50107.84,12.102
50107.85,11.970
50107.86,11.926
50107.87,12.014
50107.88,11.706
50107.89,11.882
50107.9,11.838
50107.91,11.926
50107.92,11.838
50107.93,11.926
50107.94,11.882
50107.95,11.838
50107.96,11.926
50107.97,11.926
50107.98,11.794
50107.99,11.706
50108,11.794
50108.01,11.794
50108.02,11.618
50108.03,11.662
50108.04,11.618
50108.05,11.706
50108.06,11.706
50108.07,11.574
50108.08,11.441
50108.09,11.574
50108.1,11.662
50108.11,11.574
50108.12,11.530
50108.13,11.485
50108.14,11.397
50108.15,11.353
50108.16,11.485
50108.17,11.397
50108.18,11.265
50108.19,11.309
50108.2,11.221
50108.21,11.221
50108.22,11.177
50108.23,11.265
50108.24,11.309
50108.25,11.221
50108.26,11.309
50108.27,11.309
50108.28,11.221
50108.29,11.177
50108.3,11.309
50108.31,11.177
50108.32,11.177
50108.33,11.045
50108.34,11.133
50108.35,11.309
50108.36,11.221
50108.37,11.177
50108.38,11.353
50108.39,11.353
50108.4,11.485
50108.41,11.353
50108.42,11.265
50108.43,11.353
50108.44,11.221
50108.45,11.089
50108.46,11.265
50108.47,11.353
50108.48,11.309
50108.49,11.397
50108.5,11.309
50108.51,11.309
50108.52,11.089
50108.53,11.177
50108.54,11.177
50108.55,11.089
50108.56,11.045
50108.57,11.045
50108.58,11.089
50108.59,11.133
50108.6,10.913
50108.61,10.825
50108.62,10.869
50108.63,10.781
50108.64,10.737
50108.65,10.825
50108.66,10.737
50108.67,10.561
50108.68,10.561
50108.69,10.605
50108.7,10.781
50108.71,10.869
50108.72,10.781
50108.73,10.649
50108.74,10.649
50108.75,10.781
50108.76,10.605
50108.77,10.561
50108.78,10.384
50108.79,10.384
50108.8,10.649
50108.81,10.473
50108.82,10.473
50108.83,10.605
50108.84,10.561
50108.85,10.605
50108.86,10.649
50108.87,10.561
50108.88,10.693
50108.89,10.649
50108.9,10.693
50108.91,10.781
50108.92,10.605
50108.93,10.473
50108.94,10.296
50108.95,10.384
50108.96,10.340
50108.97,10.384
50108.98,10.164
50108.99,10.208
50109,10.296
50109.01,10.120
50109.02,10.164
50109.03,10.208
50109.04,10.076
50109.05,10.076
50109.06,10.252
50109.07,10.120
50109.08,10.032
50109.09,10.032
50109.1,9.944
50109.11,9.900
50109.12,9.944
50109.13,15.757
50109.14,16.770
50109.15,16.814
50109.16,16.902
50109.17,16.858
50109.18,16.902
50109.19,16.770
50109.2,16.814
50109.21,16.770
50109.22,16.770
50109.23,16.726
50109.24,16.726
50109.25,16.726
50109.26,16.814
50109.27,16.858
50109.28,16.726
50109.29,16.506
50109.3,16.506
50109.31,16.374
50109.32,16.330
50109.33,16.374
50109.34,16.374
50109.35,16.198
50109.36,16.286
50109.37,16.330
50109.38,16.242
50109.39,16.242
50109.4,16.242
50109.41,16.198
50109.42,16.330
50109.43,16.198
50109.44,16.066
50109.45,16.154
50109.46,16.110
50109.47,16.022
50109.48,16.022
50109.49,15.978
50109.5,15.978
50109.51,15.934
50109.52,15.978
50109.53,16.110
50109.54,15.978
50109.55,15.889
50109.56,15.801
50109.57,15.934
50109.58,15.889
50109.59,15.889
50109.6,15.934
50109.61,15.934
50109.62,16.022
50109.63,15.757
50109.64,15.889
50109.65,15.669
50109.66,15.801
50109.67,15.713
50109.68,15.757
50109.69,15.537
50109.7,15.537
50109.71,15.581
50109.72,15.361
50109.73,15.405
50109.74,15.317
50109.75,15.361
50109.76,15.273
50109.77,15.361
50109.78,15.273
50109.79,15.273
50109.8,15.449
50109.81,15.449
50109.82,15.537
50109.83,15.229
50109.84,15.361
50109.85,15.185
50109.86,15.405
50109.87,15.141
50109.88,15.317
50109.89,15.141
50109.9,15.273
50109.91,15.317
50109.92,15.273
50109.93,15.273
50109.94,15.229
50109.95,15.317
50109.96,15.317
50109.97,15.273
50109.98,15.141
50109.99,15.273
50110,15.097
50110.01,15.053
50110.02,15.009
50110.03,15.053
50110.04,14.833
50110.05,14.921
50110.06,14.744
50110.07,14.744
50110.08,14.700
50110.09,14.612
50110.1,14.656
50110.11,14.744
50110.12,14.833
50110.13,14.612
50110.14,14.877
50110.15,14.788
50110.16,14.744
50110.17,14.788
50110.18,14.612
50110.19,14.524
50110.2,14.480
50110.21,14.436
50110.22,14.480
50110.23,14.260
50110.24,14.260
50110.25,14.304
50110.26,14.392
50110.27,14.216
50110.28,14.216
50110.29,14.216
50110.3,14.040
50110.31,14.040
50110.32,13.952
50110.33,13.996
50110.34,13.952
50110.35,13.952
50110.36,13.952
50110.37,13.952
50110.38,13.908
50110.39,13.908
50110.4,13.820
50110.41,13.908
50110.42,13.776
50110.43,13.776
50110.44,13.643
50110.45,13.732
50110.46,13.687
50110.47,13.599
50110.48,13.511
50110.49,13.643
50110.5,13.511
50110.51,13.423
50110.52,13.555
50110.53,13.599
50110.54,13.511
50110.55,13.555
50110.56,13.555
50110.57,13.599
50110.58,13.467
50110.59,13.687
50110.6,13.599
50110.61,13.511
50110.62,13.687
50110.63,13.599
50110.64,13.511
50110.65,13.467
50110.66,13.291
50110.67,13.511
50110.68,13.467
50110.69,13.511
50110.7,13.423
50110.71,13.335
50110.72,13.071
50110.73,13.115
50110.74,13.247
50110.75,13.071
50110.76,13.335
50110.77,12.939
50110.78,13.247
50110.79,13.203
50110.8,13.159
50110.81,13.247
50110.82,13.159
50110.83,13.203
50110.84,13.115
50110.85,13.027
50110.86,13.159
50110.87,13.027
50110.88,13.071
50110.89,12.983
50110.9,12.983
50110.91,13.071
50110.92,12.895
50110.93,12.851
50110.94,12.807
50110.95,12.851
50110.96,12.763
50110.97,12.939
50110.98,12.939
50110.99,12.631
50111,12.719
50111.01,12.719
50111.02,12.807
50111.03,12.719
50111.04,12.763
50111.05,12.675
50111.06,12.675
50111.07,12.675
50111.08,12.586
50111.09,12.675
50111.1,12.586
50111.11,12.498
50111.12,12.542
50111.13,12.410
50111.14,12.322
50111.15,12.366
50111.16,12.234
50111.17,12.454
50111.18,12.366
50111.19,12.366
50111.2,12.410
50111.21,12.410
50111.22,12.498
50111.23,12.322
50111.24,12.234
50111.25,12.234
50111.26,12.234
50111.27,12.234
50111.28,12.146
50111.29,12.102
50111.3,12.234
50111.31,12.322
50111.32,12.366
50111.33,12.322
50111.34,12.322
50111.35,12.454
50111.36,12.278
50111.37,12.234
50111.38,12.278
50111.39,12.146
50111.4,12.102
50111.41,12.190
50111.42,11.926
50111.43,12.102
50111.44,12.014
50111.45,11.794
50111.46,12.014
50111.47,11.970
50111.48,11.882
50111.49,12.014
50111.5,11.794
50111.51,11.926
50111.52,11.882
50111.53,11.794
50111.54,11.794
50111.55,11.794
50111.56,11.706
50111.57,11.662
50111.58,11.485
50111.59,11.662
50111.6,11.618
50111.61,11.838
50111.62,11.706
50111.63,11.618
50111.64,11.574
50111.65,11.574
50111.66,11.574
50111.67,11.485
50111.68,11.441
50111.69,11.618
50111.7,11.441
50111.71,11.441
50111.72,11.485
50111.73,11.485
50111.74,11.353
50111.75,11.353
50111.76,11.485
50111.77,11.353
50111.78,11.397
50111.79,11.309
50111.8,11.177
50111.81,11.397
50111.82,11.309
50111.83,11.221
50111.84,11.177
50111.85,11.309
50111.86,11.045
50111.87,11.045
50111.88,11.133
50111.89,11.089
50111.9,11.221
50111.91,11.133
50111.92,11.045
50111.93,11.221
50111.94,11.177
50111.95,11.133
50111.96,11.045
50111.97,11.133
50111.98,10.957
50111.99,11.045
50112,11.045
50112.01,11.089
50112.02,11.133
50112.03,10.913
50112.04,11.045
50112.05,10.913
50112.06,10.825
50112.07,10.957
50112.08,10.913
50112.09,10.957
50112.1,10.693
50112.11,10.781
50112.12,10.737
50112.13,10.737
50112.14,10.781
50112.15,10.737
50112.16,10.737
50112.17,10.605
50112.18,10.649
50112.19,10.649
50112.2,10.781
50112.21,10.781
50112.22,10.737
50112.23,10.781
50112.24,10.605
50112.25,10.649
50112.26,10.517
50112.27,10.605
50112.28,10.693
50112.29,10.649
50112.3,10.473
50112.31,10.429
50112.32,10.605
50112.33,10.296
50112.34,10.340
50112.35,10.340
50112.36,10.384
50112.37,10.296
50112.38,10.208
50112.39,10.296
50112.4,10.252
50112.41,10.164
50112.42,10.208
50112.43,10.208
50112.44,10.252
50112.45,10.032
50112.46,10.252
50112.47,10.120
50112.48,10.120
50112.49,10.252
50112.5,10.164
50112.51,10.120
50112.52,10.076
50112.53,9.900
50112.54,9.988
50112.55,10.164
50112.56,10.164
50112.57,10.252
50112.58,10.032
50112.59,9.988
50112.6,10.296
50112.61,10.076
50112.62,9.856
50112.63,9.944
50112.64,9.944
50112.65,10.076
50112.66,16.022
50112.67,16.770
50112.68,16.770
50112.69,16.770
50112.7,16.814
50112.71,16.814
50112.72,16.726
50112.73,16.770
50112.74,16.638
50112.75,16.814
50112.76,16.770
50112.77,16.682
50112.78,16.726
50112.79,16.770
50112.8,16.726
50112.81,16.814
50112.82,16.726
50112.83,16.638
50112.84,16.550
50112.85,16.462
50112.86,16.506
50112.87,16.374
50112.88,16.462
50112.89,16.374
50112.9,16.286
50112.91,16.418
50112.92,16.462
50112.93,16.242
50112.94,16.286
50112.95,16.418
50112.96,16.418
50112.97,16.374
50112.98,16.242
50112.99,16.198
50113,16.418
50113.01,16.286
50113.02,16.286
50113.03,16.330
50113.04,16.154
50113.05,16.110
50113.06,16.110
50113.07,16.022
50113.08,15.845
50113.09,15.978
50113.1,15.845
50113.11,15.845
50113.12,15.625
50113.13,15.757
50113.14,15.493
50113.15,15.493
50113.16,15.581
50113.17,15.449
50113.18,15.493
50113.19,15.493
50113.2,15.317
50113.21,15.273
50113.22,15.273
50113.23,15.317
50113.24,15.141
50113.25,15.361
50113.26,15.273
50113.27,15.361
50113.28,15.141
50113.29,15.229
50113.3,15.185
50113.31,15.009
50113.32,15.361
50113.33,15.053
50113.34,15.053
50113.35,14.965
50113.36,15.097
50113.37,15.053
50113.38,15.097
50113.39,15.185
50113.4,14.965
50113.41,14.921
50113.42,14.965
50113.43,14.877
50113.44,14.921
50113.45,14.833
50113.46,14.921
50113.47,14.965
50113.48,15.009
50113.49,15.053
50113.5,15.097
50113.51,15.097
50113.52,15.097
50113.53,14.788
50113.54,14.788
50113.55,14.788
50113.56,14.744
50113.57,14.744
50113.58,14.568
50113.59,14.524
50113.6,14.612
50113.61,14.656
50113.62,14.524
50113.63,14.480
50113.64,14.392
50113.65,14.436
50113.66,14.524
50113.67,14.480
50113.68,14.568
50113.69,14.524
50113.7,14.392
50113.71,14.348
50113.72,14.392
50113.73,14.436
50113.74,14.436
50113.75,14.216
50113.76,14.128
50113.77,14.304
50113.78,14.260
50113.79,14.128
50113.8,14.084
50113.81,14.128
50113.82,14.172
50113.83,13.996
50113.84,13.908
50113.85,13.820
50113.86,13.952
50113.87,14.040
50113.88,13.687
50113.89,13.776
50113.9,13.687
50113.91,13.908
50113.92,13.687
50113.93,13.687
50113.94,13.820
50113.95,13.820
50113.96,13.687
50113.97,13.732
50113.98,13.820
50113.99,13.908
50114,14.040
50114.01,14.084
50114.02,14.172
50114.03,14.304
50114.04,14.172
50114.05,14.128
50114.06,14.040
50114.07,13.908
50114.08,13.908
50114.09,13.864
50114.1,13.776
50114.11,13.555
50114.12,13.687
50114.13,13.599
50114.14,13.555
50114.15,13.599
50114.16,13.599
50114.17,13.555
50114.18,13.511
50114.19,13.423
50114.2,13.379
50114.21,13.467
50114.22,13.423
50114.23,13.291
50114.24,13.423
50114.25,13.291
50114.26,13.423
50114.27,13.379
50114.28,13.423
50114.29,13.555
50114.3,13.555
50114.31,13.643
50114.32,13.555
50114.33,13.555
50114.34,13.467
50114.35,13.379
50114.36,13.423
50114.37,13.423
50114.38,13.335
50114.39,13.335
50114.4,13.335
50114.41,13.247
50114.42,13.159
50114.43,13.159
50114.44,12.939
50114.45,12.983
50114.46,13.071
50114.47,12.851
50114.48,12.939
50114.49,13.027
50114.5,12.851
50114.51,12.939
50114.52,12.807
50114.53,12.719
50114.54,12.851
50114.55,12.498
50114.56,12.586
50114.57,12.631
50114.58,12.278
50114.59,12.454
50114.6,12.366
50114.61,12.410
50114.62,12.498
50114.63,12.498
50114.64,12.410
50114.65,12.454
50114.66,12.366
50114.67,12.454
50114.68,12.366
50114.69,12.278
50114.7,12.146
50114.71,12.278
50114.72,11.970
50114.73,12.102
50114.74,12.146
50114.75,12.190
50114.76,12.058
50114.77,12.058
50114.78,12.190
50114.79,12.190
50114.8,12.322
50114.81,12.146
50114.82,12.190
50114.83,12.058
50114.84,11.970
50114.85,12.146
50114.86,12.058
50114.87,12.190
50114.88,12.146
50114.89,12.146
50114.9,12.146
50114.91,11.970
50114.92,12.146
50114.93,11.882
50114.94,12.058
50114.95,11.926
50114.96,11.970
50114.97,11.794
50114.98,12.102
50114.99,12.014
50115,11.882
50115.01,12.014
50115.02,11.882
50115.03,12.058
50115.04,11.926
50115.05,11.882
50115.06,12.014
50115.07,11.926
50115.08,11.882
50115.09,11.838
50115.1,11.662
50115.11,11.530
50115.12,11.353
50115.13,11.397
50115.14,11.441
50115.15,11.353
50115.16,11.397
50115.17,11.353
50115.18,11.221
50115.19,11.309
50115.2,11.309
50115.21,11.397
50115.22,11.309
50115.23,11.177
50115.24,11.089
50115.25,11.265
50115.26,11.221
50115.27,11.089
50115.28,11.133
50115.29,11.089
50115.3,11.353
50115.31,11.265
50115.32,11.133
50115.33,11.045
50115.34,11.133
50115.35,10.913
50115.36,10.957
50115.37,11.001
50115.38,10.957
50115.39,11.001
50115.4,11.089
50115.41,11.089
50115.42,10.957
50115.43,10.957
50115.44,10.869
50115.45,10.869
50115.46,10.913
50115.47,10.869
50115.48,10.781
50115.49,10.781
50115.5,10.605
50115.51,10.605
50115.52,10.517
50115.53,10.605
50115.54,10.561
50115.55,10.561
50115.56,10.693
50115.57,10.693
50115.58,10.693
50115.59,10.693
50115.6,10.737
50115.61,10.649
50115.62,10.561
50115.63,10.561
50115.64,10.605
50115.65,10.517
50115.66,10.473
50115.67,10.384
50115.68,10.384
50115.69,10.429
50115.7,10.384
50115.71,10.429
50115.72,10.384
50115.73,10.473
50115.74,10.252
50115.75,10.384
50115.76,10.605
50115.77,10.252
50115.78,10.208
50115.79,10.252
50115.8,10.429
50115.81,10.032
50115.82,10.208
50115.83,10.429
50115.84,10.384
50115.85,10.252
50115.86,10.429
50115.87,10.473
50115.88,10.605
50115.89,10.473
50115.9,10.561
50115.91,10.561
50115.92,10.605
50115.93,10.561
50115.94,10.429
50115.95,10.340
50115.96,10.473
50115.97,10.384
50115.98,10.384
50115.99,10.340
50116,10.429
50116.01,10.296
50116.02,10.208
50116.03,10.120
50116.04,10.252
50116.05,10.164
50116.06,10.208
50116.07,10.252
50116.08,10.340
50116.09,9.944
50116.1,9.988
50116.11,10.032
50116.12,9.944
50116.13,9.988
50116.14,9.944
50116.15,9.988
50116.16,9.988
50116.17,9.856
50116.18,9.900
50116.19,15.053
50116.2,16.770
50116.21,17.035
50116.22,16.946
50116.23,16.858
50116.24,16.726
50116.25,16.858
50116.26,16.682
50116.27,16.550
50116.28,16.462
50116.29,16.550
50116.3,16.770
50116.31,16.550
50116.32,16.594
50116.33,16.506
50116.34,16.462
50116.35,16.594
50116.36,16.462
50116.37,16.418
50116.38,16.330
50116.39,16.330
50116.4,16.418
50116.41,16.154
50116.42,16.286
50116.43,16.286
50116.44,16.066
50116.45,16.066
50116.46,16.066
50116.47,16.022
50116.48,16.330
50116.49,16.198
50116.5,16.066
50116.51,16.110
50116.52,16.198
50116.53,16.110
50116.54,16.022
50116.55,16.110
50116.56,16.110
50116.57,16.154
50116.58,15.978
50116.59,16.022
50116.6,15.889
50116.61,15.757
50116.62,15.669
50116.63,15.669
50116.64,15.625
50116.65,15.625
50116.66,15.581
50116.67,15.449
50116.68,15.493
50116.69,15.625
50116.7,15.493
50116.71,15.493
50116.72,15.361
50116.73,15.317
50116.74,15.229
50116.75,15.361
50116.76,15.405
50116.77,15.493
50116.78,15.361
50116.79,15.273
50116.8,15.537
50116.81,15.405
50116.82,15.537
50116.83,15.405
50116.84,15.449
50116.85,15.361
50116.86,15.229
50116.87,15.317
50116.88,15.317
50116.89,15.317
50116.9,15.185
50116.91,15.361
50116.92,15.273
50116.93,15.141
50116.94,15.141
50116.95,14.965
50116.96,15.009
50116.97,14.965
50116.98,14.965
50116.99,14.921
50117,14.788
50117.01,14.700
50117.02,14.788
50117.03,14.788
50117.04,14.744
50117.05,14.656
50117.06,14.612
50117.07,14.656
50117.08,14.524
50117.09,14.656
50117.1,14.524
50117.11,14.656
50117.12,14.524
50117.13,14.612
50117.14,14.612
50117.15,14.436
50117.16,14.436
50117.17,14.436
50117.18,14.524
50117.19,14.524
50117.2,14.436
50117.21,14.480
50117.22,14.480
50117.23,14.392
50117.24,14.348
50117.25,14.260
50117.26,14.260
50117.27,14.128
50117.28,14.172
50117.29,14.172
50117.3,14.216
50117.31,14.304
50117.32,14.172
50117.33,14.172
50117.34,14.128
50117.35,14.216
50117.36,14.216
50117.37,14.040
50117.38,14.040
50117.39,14.128
50117.4,14.128
50117.41,13.952
50117.42,14.084
50117.43,13.952
50117.44,13.820
50117.45,13.864
50117.46,13.820
50117.47,13.952
50117.48,14.084
50117.49,14.216
50117.5,14.128
50117.51,13.996
50117.52,14.084
50117.53,14.040
50117.54,13.996
50117.55,13.952
50117.56,13.864
50117.57,13.820
50117.58,13.732
50117.59,13.776
50117.6,13.820
50117.61,13.732
50117.62,13.687
50117.63,13.643
50117.64,13.599
50117.65,13.599
50117.66,13.599
50117.67,13.643
50117.68,13.511
50117.69,13.467
50117.7,13.555
50117.71,13.555
50117.72,13.511
50117.73,13.511
50117.74,13.423
50117.75,13.291
50117.76,13.335
50117.77,13.335
50117.78,13.511
50117.79,13.115
50117.8,12.939
50117.81,13.115
50117.82,12.895
50117.83,12.895
50117.84,13.027
50117.85,12.807
50117.86,12.631
50117.87,12.763
50117.88,12.851
50117.89,12.807
50117.9,12.807
50117.91,12.807
50117.92,12.807
50117.93,12.983
50117.94,13.071
50117.95,12.939
50117.96,12.895
50117.97,12.983
50117.98,12.763
50117.99,12.895
50118,12.763
50118.01,12.763
50118.02,12.719
50118.03,12.807
50118.04,12.631
50118.05,12.719
50118.06,12.807
50118.07,12.675
50118.08,12.675
