time_s,node,asn,src,err_ns
2005.798550151,leaf,200267,frame,16000
2014.7286228829998,leaf,201160,frame,0
2022.717734904,leaf,201959,frame,0
2030.23773209,leaf,202711,frame,0
2039.637848198,leaf,203651,frame,0
2048.097933512,leaf,204497,frame,-16000
2057.497976328,leaf,205437,frame,16000
2066.428008268,leaf,206330,frame,-16000
2075.828133042,leaf,207270,frame,16000
2084.288113481,leaf,208116,frame,0
2092.2782055019998,leaf,208915,frame,0
2101.678266485,leaf,209855,frame,0
2110.13838484,leaf,210701,frame,0
2117.658405276,leaf,211453,frame,0
2127.0584715510004,leaf,212393,frame,0
2135.518551406,leaf,213239,frame,-16000
2143.5085952189997,leaf,214038,frame,16000
2151.498670281,leaf,214837,frame,0
2159.9587396780003,leaf,215683,frame,0
2167.478766198,leaf,216435,frame,0
2176.877882306,leaf,217375,frame,-16000
2185.3379408280002,leaf,218221,frame,16000
2193.328155557,leaf,219020,frame,0
2202.728095457,leaf,219960,frame,0
2210.248079685,leaf,220712,frame,0
2219.648151126,leaf,221652,frame,0
2228.1082337310004,leaf,222498,frame,0
2236.09828921,leaf,223297,frame,0
2244.558358941,leaf,224143,frame,0
2254.4284282169997,leaf,225130,frame,0
2263.8285064909996,leaf,226070,frame,0
2272.2885822629996,leaf,226916,frame,0
2282.1586559139996,leaf,227903,frame,0
2291.088735187,leaf,228796,frame,-16000
2300.018774044,leaf,229689,frame,16000
2308.9488852749996,leaf,230582,frame,0
2318.348935508,leaf,231522,frame,0
2326.338039613,leaf,232321,frame,0
2335.268091178,leaf,233214,frame,0
2342.788108976,leaf,233966,frame,0
2352.658262069,leaf,234953,frame,0
2361.5883057439996,leaf,235846,frame,0
2370.988369461,leaf,236786,frame,-16000
2379.918396011,leaf,237679,frame,16000
2388.378426185,leaf,238525,frame,0
2397.778541069,leaf,239465,frame,0
2407.178584036,leaf,240405,frame,0
2415.168648044,leaf,241204,frame,0
2424.5687701770003,leaf,242144,frame,0
2433.028766727,leaf,242990,frame,0
2442.428847652,leaf,243930,frame,0
2452.2989369529996,leaf,244917,frame,0
2460.288984752,leaf,245716,frame,0
2468.279070218,leaf,246515,frame,0
2478.148137061,leaf,247502,frame,0
2486.138232235,leaf,248301,frame,16000
2496.008317286,leaf,249288,frame,-16000
2505.408372878,leaf,250228,frame,0
2513.398479302,leaf,251027,frame,0
2521.388479018,leaf,251826,frame,0
2530.788527943,leaf,252766,frame,0
2539.248640242,leaf,253612,frame,0
2547.238645083,leaf,254411,frame,0
2556.168712133,leaf,255304,frame,0
2566.038782517,leaf,256291,frame,0
2574.968857317,leaf,257184,frame,0
2583.898925659,leaf,258077,frame,0
2592.829004834,leaf,258970,frame,0
2600.8190630080003,leaf,259769,frame,0
2610.2191235170003,leaf,260709,frame,0
2618.679219691,leaf,261555,frame,0
2627.608274783,leaf,262448,frame,-16000
2635.128327457,leaf,263200,frame,0
2644.998453799,leaf,264187,frame,16000
2653.928527224,leaf,265080,frame,0
2663.798620817,leaf,266067,frame,0
2671.318650407,leaf,266819,frame,0
2679.7786686649997,leaf,267665,frame,0
2688.708710548,leaf,268558,frame,0
2696.698788139,leaf,269357,frame,0
2705.1588415640003,leaf,270203,frame,0
2714.558906822,leaf,271143,frame,0
2723.488995164,leaf,272036,frame,0
2733.3590659230003,leaf,273023,frame,0
2741.349097764,leaf,273822,frame,0
2750.279196897,leaf,274715,frame,-16000
2760.149275781,leaf,275702,frame,16000
2768.6093199979996,leaf,276548,frame,0
2777.5384415480003,leaf,277441,frame,0
2785.5284720970003,leaf,278240,frame,0
2795.398564731,leaf,279227,frame,-16000
2804.798635615,leaf,280167,frame,16000
2814.6687264569996,leaf,281154,frame,0
2824.538746175,leaf,282141,frame,0
2833.468858933,leaf,283034,frame,0
2843.338901776,leaf,284021,frame,0
2853.208960868,leaf,285008,frame,0
2862.13903071,leaf,285901,frame,0
2870.129095925,leaf,286700,frame,0
2879.999168851,leaf,287687,frame,0
2889.869281735,leaf,288674,frame,-16000
2899.739359911,leaf,289661,frame,0
2907.259370168,leaf,290413,frame,0
2916.6594372600002,leaf,291353,frame,16000
2924.179515851,leaf,292105,frame,0
2932.638575609,leaf,292951,frame,0
2942.0386638259997,leaf,293891,frame,0
2950.4987470419996,leaf,294737,frame,0
2959.898892217,leaf,295677,frame,16000
2968.3588371839996,leaf,296523,frame,-16000
2976.818919692,leaf,297369,frame,0
2984.808963741,leaf,298168,frame,0
2992.799028373,leaf,298967,frame,0
3000.789155589,leaf,299766,frame,0
3008.779139221,leaf,300565,frame,0
3017.239207312,leaf,301411,frame,0
3025.699271279,leaf,302257,frame,-16000
3033.6893472859997,leaf,303056,frame,16000
3043.0894023779997,leaf,303996,frame,-16000
3052.4895047200002,leaf,304936,frame,16000
3060.4795726029997,leaf,305735,frame,-16000
3069.8796081110004,leaf,306675,frame,16000
3077.399677285,leaf,307427,frame,0
3085.85874221,leaf,308273,frame,0
3095.2588545940002,leaf,309213,frame,0
3104.658946977,leaf,310153,frame,0
3113.11907136,leaf,310999,frame,-16000
3122.989055453,leaf,311986,frame,16000
3131.919101836,leaf,312879,frame,0
3139.909118343,leaf,313678,frame,0
3149.309226769,leaf,314618,frame,0
3157.7692881519997,leaf,315464,frame,0
3167.639360078,leaf,316451,frame,0
3176.569429836,leaf,317344,frame,0
3184.089470051,leaf,318096,frame,0
3193.489546352,leaf,319036,frame,-16000
3202.41962086,leaf,319929,frame,16000
3211.81970216,leaf,320869,frame,0
3221.689769753,leaf,321856,frame,-16000
3229.209801676,leaf,322608,frame,16000
3236.728925684,leaf,323360,frame,0
3246.1289685260003,leaf,324300,frame,-16000
3255.0590466169997,leaf,325193,frame,16000
3263.519082625,leaf,326039,frame,-16000
3272.919205259,leaf,326979,frame,16000
3281.379202475,leaf,327825,frame,0
3289.3692433580004,leaf,328624,frame,0
3297.35934549,leaf,329423,frame,0
3307.229389083,leaf,330410,frame,0
3316.159459007,leaf,331303,frame,-16000
3326.029555433,leaf,332290,frame,16000
3335.429612442,leaf,333230,frame,0
3344.359671075,leaf,334123,frame,0
3352.8197866670002,leaf,334969,frame,0
3362.689813402,leaf,335956,frame,0
3372.0899189630004,leaf,336896,frame,-16000
3380.0799846819996,leaf,337695,frame,16000
3388.069051401,leaf,338494,frame,0
3396.529085747,leaf,339340,frame,-16000
3405.459213264,leaf,340233,frame,16000
3413.449294316,leaf,341032,frame,0
3422.849355585,leaf,341972,frame,0
3431.309403432,leaf,342818,frame,0
3441.179419954,leaf,343805,frame,0
3449.169478131,leaf,344604,frame,0
3457.629553186,leaf,345450,frame,0
3465.619650446,leaf,346249,frame,0
3473.609662915,leaf,347048,frame,0
3481.599725884,leaf,347847,frame,0
3490.5297769,leaf,348740,frame,0
3498.049850282,leaf,349492,frame,0
3507.919922388,leaf,350479,frame,0
3516.8499980290003,leaf,351372,frame,0
3524.8400793309997,leaf,352171,frame,0
3533.770138848,leaf,353064,frame,0
3543.639242995,leaf,354051,frame,0
3553.039300056,leaf,354991,frame,0
3562.909380996,leaf,355978,frame,0
3571.839434679,leaf,356871,frame,0
3579.829525397,leaf,357670,frame,16000
3587.349523196,leaf,358422,frame,-16000
3596.279581712,leaf,359315,frame,0
3606.149675402,leaf,360302,frame,0
3615.5497452130003,leaf,361242,frame,0
3624.479806562,leaf,362135,frame,0
3633.409862995,leaf,363028,frame,0
3641.399920797,leaf,363827,frame,0
3650.800006983,leaf,364767,frame,0
3660.670080714,leaf,365754,frame,0
3670.070146109,leaf,366694,frame,0
3678.060213786,leaf,367493,frame,16000
3686.0502657539996,leaf,368292,frame,-16000
3695.449358024,leaf,369232,frame,0
3704.379443915,leaf,370125,frame,0
3712.369530509,leaf,370924,frame,0
3721.7696515700004,leaf,371864,frame,0
3729.759682997,leaf,372663,frame,0
3738.68967968,leaf,373556,frame,0
3746.679752607,leaf,374355,frame,0
3756.079797501,leaf,375295,frame,0
3765.949867107,leaf,376282,frame,16000
3774.4099379540003,leaf,377128,frame,-16000
3784.2800018099997,leaf,378115,frame,0
3792.740058198,leaf,378961,frame,0
3800.260126747,leaf,379713,frame,0
3808.250212882,leaf,380512,frame,16000
3815.7702686390003,leaf,381264,frame,-16000
3823.29030423,leaf,382016,frame,0
3833.160398002,leaf,383003,frame,0
3842.55944898,leaf,383943,frame,0
3852.429535919,leaf,384930,frame,0
3862.299633359,leaf,385917,frame,0
3869.819665449,leaf,386669,frame,0
3879.219808594,leaf,387609,frame,0
3887.2098452289997,leaf,388408,frame,0
3895.669879617,leaf,389254,frame,16000
3905.069905512,leaf,390194,frame,-16000
3914.469973364,leaf,391134,frame,16000
3923.400045172,leaf,392027,frame,-16000
3931.860143894,leaf,392873,frame,16000
3941.2601787470003,leaf,393813,frame,-16000
3949.2502493819998,leaf,394612,frame,16000
3958.1803240649997,leaf,395505,frame,-16000
3968.050391838,leaf,396492,frame,0
3976.5104514759996,leaf,397338,frame,16000
3985.910539537,leaf,398278,frame,-16000
3995.779649768,leaf,399265,frame,0
4003.769734528,leaf,400064,frame,0
4012.699779212,leaf,400957,frame,0
4021.159949767,leaf,401803,frame,0
4031.029897497,leaf,402790,frame,0
4039.489972302,leaf,403636,frame,0
4048.4200325270003,leaf,404529,frame,0
4057.8200823800003,leaf,405469,frame,16000
4067.690189361,leaf,406456,frame,-16000
4077.09021713,leaf,407396,frame,0
4085.550289602,leaf,408242,frame,16000
4094.950346955,leaf,409182,frame,-16000
4103.880415138,leaf,410075,frame,16000
4113.750498243,leaf,411062,frame,0
4123.15058418,leaf,412002,frame,-16000
4132.0806515290005,leaf,412895,frame,0
4140.540699168,leaf,413741,frame,0
4150.40982644,leaf,414728,frame,0
4159.809951543,leaf,415668,frame,0
4168.26991064,leaf,416514,frame,0
4178.140140746,leaf,417501,frame,0
4186.130041298,leaf,418300,frame,0
4196.000111112,leaf,419287,frame,0
4204.4602585,leaf,420133,frame,0
4211.9802406320005,leaf,420885,frame,0
4220.440289688,leaf,421731,frame,0
4227.960344028,leaf,422483,frame,0
4236.4204185,leaf,423329,frame,0
4244.410502052,leaf,424128,frame,16000
4253.340563776999,leaf,425021,frame,-16000
4262.270646168,leaf,425914,frame,16000
4271.200702976,leaf,426807,frame,-16000
4279.190766778,leaf,427606,frame,0
4288.124814127,leaf,428499,frame,0
4296.579929433,leaf,429345,frame,0
4304.570004527,leaf,430144,frame,16000
4312.090004326,leaf,430896,frame,0
4320.550120297,leaf,431742,frame,-16000
4330.42020632,leaf,432729,frame,0
4338.4101966220005,leaf,433528,frame,0
4347.340265596,leaf,434421,frame,16000
4355.330330272999,leaf,435220,frame,-16000
4365.200416879,leaf,436207,frame,16000
4374.130457437001,leaf,437100,frame,-16000
4384.000535627,leaf,438087,frame,0
4393.400659987,leaf,439027,frame,16000
4402.330673228001,leaf,439920,frame,-16000
4410.320730544,leaf,440719,frame,16000
4419.720806539,leaf,441659,frame,-16000
4428.650908320999,leaf,442552,frame,16000
4438.050964065999,leaf,443492,frame,0
4447.451034894,leaf,444432,frame,-16000
4456.850104847,leaf,445372,frame,16000
4464.840183163,leaf,446171,frame,-16000
4474.240228991,leaf,447111,frame,16000
4482.230337016001,leaf,447910,frame,-16000
4491.160433132,leaf,448803,frame,16000
4499.150417448,leaf,449602,frame,-16000
4506.670537927,leaf,450354,frame,0
4514.1905206559995,leaf,451106,frame,0
4522.180575556,leaf,451905,frame,0
4531.5806371339995,leaf,452845,frame,0
4540.980730085999,leaf,453785,frame,16000
4549.9107713270005,leaf,454678,frame,-16000
4558.3708416889995,leaf,455524,frame,16000
4567.7709331,leaf,456464,frame,-16000
4575.760997124999,leaf,457263,frame,16000
4584.691045281999,leaf,458156,frame,-16000
4594.091146569,leaf,459096,frame,16000
4603.960236942,leaf,460083,frame,0
4611.950263134,leaf,460882,frame,0
4620.880362416,leaf,461775,frame,-16000
4630.280462369,leaf,462715,frame,0
4638.740487606,leaf,463561,frame,0
4648.144613725,leaf,464501,frame,0
4658.010607974,leaf,465488,frame,16000
4666.940694673,leaf,466381,frame,-16000
4674.460732444,leaf,467133,frame,16000
4683.390786685,leaf,468026,frame,0
4693.260866017,leaf,469013,frame,0
4702.660930803,leaf,469953,frame,0
4711.591021335,leaf,470846,frame,-16000
4720.0511071969995,leaf,471692,frame,16000
4728.041180804999,leaf,472491,frame,0
4736.031203705,leaf,473290,frame,-16000
4744.96126757,leaf,474183,frame,16000
4753.890339311,leaf,475076,frame,-16000
4762.350421507,leaf,475922,frame,16000
4771.75051671,leaf,476862,frame,-16000
4779.740575693,leaf,477661,frame,16000
4788.200629346,leaf,478507,frame,-16000
4797.130638461999,leaf,479400,frame,0
4806.530714873,leaf,480340,frame,0
4816.4008164550005,leaf,481327,frame,16000
4826.27088162,leaf,482314,frame,0
4835.200919444001,leaf,483207,frame,-16000
4843.661020223,leaf,484053,frame,16000
4851.181066243999,leaf,484805,frame,0
4858.701137223,leaf,485557,frame,0
4868.101190134,leaf,486497,frame,0
4877.971263299,leaf,487484,frame,-16000
4887.371332086,leaf,488424,frame,0
4895.831406323,leaf,489270,frame,0
4904.291484768,leaf,490116,frame,16000
4911.8105371639995,leaf,490868,frame,-16000
4919.800602147,leaf,491667,frame,0
4927.790666588,leaf,492466,frame,16000
4937.190847333,leaf,493406,frame,-16000
4947.060834622999,leaf,494393,frame,16000
4956.930864872,leaf,495380,frame,0
4965.860946487001,leaf,496273,frame,-16000
4973.851023179001,leaf,497072,frame,16000
4983.251091548001,leaf,498012,frame,-16000
4991.241126156,leaf,498811,frame,16000
4998.761183844,leaf,499563,frame,0
