Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
8284.986316232,1,1,1,1,0,1,0
8285.035738640,0,1,1,1,0,1,0
8285.036082984,0,0,1,1,0,1,0
8285.036186840,0,0,1,1,1,1,0
8285.036316484,0,0,1,0,1,1,0
8285.995743944,1,0,1,0,1,1,0
8285.996088352,1,1,1,0,1,1,0
8285.996191000,1,1,1,0,0,1,0
8285.996320600,1,1,1,1,0,1,0
8286.045763028,0,1,1,1,0,1,0
8286.046107340,0,0,1,1,0,1,0
8286.046191200,0,0,1,1,1,1,0
8286.046320840,0,0,1,0,1,1,0
8287.005737776,1,0,1,0,1,1,0
8287.006082556,1,1,1,0,1,1,0
8287.006195452,1,1,1,0,0,1,0
8287.006325056,1,1,1,1,0,1,0
8287.036835644,0,1,1,1,0,1,0
8287.037180396,0,0,1,1,0,1,0
8287.037406580,0,0,0,1,0,1,0
8287.037422564,0,0,0,1,1,1,0
8287.037594752,0,0,0,1,1,1,1
8287.038334764,0,0,0,1,1,1,0
8287.038353140,0,0,0,1,1,0,0
8287.038863580,0,0,0,1,0,0,0
8287.038993200,0,0,0,0,0,0,0
8287.039405928,0,0,0,0,0,0,1
8287.040014048,0,0,0,0,0,1,1
8287.040014128,0,0,0,0,0,1,0
8287.055756784,1,0,0,0,0,1,0
8287.056101724,1,1,0,0,0,1,0
8287.056195596,1,1,0,0,1,1,0
8287.056325220,1,1,0,1,1,1,0
8288.015762196,0,1,0,1,1,1,0
8288.016106664,0,0,0,1,1,1,0
8288.016199732,0,0,0,1,0,1,0
8288.016329352,0,0,0,0,0,1,0
8288.065750664,1,0,0,0,0,1,0
8288.066095036,1,1,0,0,0,1,0
8288.066199976,1,1,0,0,1,1,0
8288.066329600,1,1,0,1,1,1,0
8289.025756028,0,1,0,1,1,1,0
8289.026100808,0,0,0,1,1,1,0
8289.026204124,0,0,0,1,0,1,0
8289.026333744,0,0,0,0,0,1,0
8289.075775000,1,0,0,0,0,1,0
8289.076119564,1,1,0,0,0,1,0
8289.076204376,1,1,0,0,1,1,0
8289.076334000,1,1,0,1,1,1,0
8290.035780372,0,1,0,1,1,1,0
8290.036125092,0,0,0,1,1,1,0
8290.036208532,0,0,0,1,0,1,0
8290.036338156,0,0,0,0,0,1,0
8290.037650880,0,0,0,0,0,1,1
8290.040274880,0,0,0,0,0,0,1
8290.040274944,0,0,0,0,0,0,0
8290.085768900,1,0,0,0,0,0,0
8290.086113712,1,1,0,0,0,0,0
8290.086208712,1,1,0,0,1,0,0
8290.086338336,1,1,0,1,1,0,0
8291.045774248,0,1,0,1,1,0,0
8291.046118752,0,0,0,1,1,0,0
8291.046212816,0,0,0,1,0,0,0
8291.046342436,0,0,0,0,0,0,0
8291.095762696,1,0,0,0,0,0,0
8291.096107136,1,1,0,0,0,0,0
8291.096213012,1,1,0,0,1,0,0
8291.096342636,1,1,0,1,1,0,0
8292.055768064,0,1,0,1,1,0,0
8292.056112596,0,0,0,1,1,0,0
8292.056217224,0,0,0,1,0,0,0
8292.056346844,0,0,0,0,0,0,0
8292.105787052,1,0,0,0,0,0,0
8292.106131336,1,1,0,0,0,0,0
