Time [s],Channel 9,Channel 10,Channel 11
6883.915551746,0,1,0
6883.918051204,0,0,0
6884.384815302,0,0,1
6884.384818142,0,1,1
6884.385551324,0,1,0
6884.388050780,0,0,0
6884.854814880,0,0,1
6884.854817720,0,1,1
6884.855550900,0,1,0
6884.858050356,0,0,0
6885.324814456,0,0,1
6885.324817296,0,1,1
6885.325550476,0,1,0
6885.328049934,0,0,0
6885.794814034,0,0,1
6885.794816874,0,1,1
6885.795550054,0,1,0
6885.798049510,0,0,0
6886.264813610,0,0,1
6886.264816450,0,1,1
6886.265549630,0,1,0
6886.268049088,0,0,0
6886.734813188,0,0,1
6886.734816028,0,1,1
6886.735549208,0,1,0
6886.738048664,0,0,0
6887.204796764,0,0,1
6887.204799604,0,1,1
6887.205532784,0,1,0
6887.208032242,0,0,0
6887.674796340,0,0,1
6887.674799182,0,1,1
6887.675532362,0,1,0
6887.678031818,0,0,0
6888.144795918,0,0,1
6888.144798758,0,1,1
6888.145531938,0,1,0
6888.148031396,0,0,0
6888.614795494,0,0,1
6888.614798334,0,1,1
6888.615531516,0,1,0
6888.618030972,0,0,0
6889.084795072,0,0,1
6889.084797912,0,1,1
6889.085531092,0,1,0
6889.088030548,0,0,0
6889.554794648,0,0,1
6889.554797488,0,1,1
6889.555530668,0,1,0
6889.556935472,1,1,0
6889.558411480,0,1,0
6889.558530688,0,0,0
6890.024778226,0,0,1
6890.024781066,0,1,1
6890.025514246,0,1,0
6890.028013704,0,0,0
6890.494777802,0,0,1
6890.494780644,0,1,1
6890.495513822,0,1,0
6890.498013280,0,0,0
6890.964777380,0,0,1
6890.964780220,0,1,1
6890.965513400,0,1,0
6890.968012858,0,0,0
6891.434776956,0,0,1
6891.434779796,0,1,1
6891.435512976,0,1,0
6891.438012434,0,0,0
6891.904776534,0,0,1
6891.904779374,0,1,1
6891.905512554,0,1,0
6891.908012010,0,0,0
6892.374776110,0,0,1
6892.374778950,0,1,1
6892.375512130,0,1,0
6892.378011588,0,0,0
6892.844775688,0,0,1
6892.844778528,0,1,1
6892.845511708,0,1,0
6892.848011164,0,0,0
6893.314759264,0,0,1
6893.314762104,0,1,1
6893.315495284,0,1,0
6893.317994742,0,0,0
6893.784758842,0,0,1
6893.784761682,0,1,1
6893.785494862,0,1,0
6893.787994318,0,0,0
6894.254758418,0,0,1
6894.254761258,0,1,1
6894.255494438,0,1,0
6894.257993896,0,0,0
6894.724757994,0,0,1
6894.724760836,0,1,1
6894.725494016,0,1,0
6894.727993472,0,0,0
6895.194757572,0,0,1
6895.194760412,0,1,1
6895.195493592,0,1,0
6895.197993050,0,0,0
6895.664757148,0,0,1
6895.664759990,0,1,1
6895.665493170,0,1,0
6895.667992626,0,0,0
6896.134756726,0,0,1
6896.134759566,0,1,1
6896.135492746,0,1,0
6896.137992204,0,0,0
6896.604740302,0,0,1
6896.604743142,0,1,1
6896.605476324,0,1,0
6896.607975780,0,0,0
6897.074739880,0,0,1
6897.074742720,0,1,1
6897.075475900,0,1,0
6897.077975356,0,0,0
6897.544739456,0,0,1
6897.544742296,0,1,1
6897.545475476,0,1,0
6897.547974934,0,0,0
6898.014739034,0,0,1
6898.014741874,0,1,1
6898.015475054,0,1,0
6898.017974510,0,0,0
6898.484738610,0,0,1
6898.484741450,0,1,1
6898.485474632,0,1,0
6898.487974088,0,0,0
6898.954738188,0,0,1
6898.954741028,0,1,1
6898.955474208,0,1,0
6898.956880948,1,1,0
6898.958356956,0,1,0
6898.958475540,0,0,0
6899.424737764,0,0,1
6899.424740604,0,1,1
6899.425473784,0,1,0
6899.427973242,0,0,0
6899.894721340,0,0,1
6899.894724182,0,1,1
6899.895457362,0,1,0
6899.897956818,0,0,0
6900.364720918,0,0,1
6900.364723758,0,1,1
6900.365456938,0,1,0
6900.367956396,0,0,0
6900.834720496,0,0,1
6900.834723336,0,1,1
6900.835456514,0,1,0
6900.837955972,0,0,0
6901.304720072,0,0,1
6901.304722912,0,1,1
6901.305456092,0,1,0
6901.307955550,0,0,0
6901.774719648,0,0,1
6901.774722488,0,1,1
6901.775455670,0,1,0
6901.777955126,0,0,0
6902.244719226,0,0,1
6902.244722066,0,1,1
6902.245455246,0,1,0
6902.247954704,0,0,0
6902.714718802,0,0,1
6902.714721642,0,1,1
6902.715454822,0,1,0
6902.717954280,0,0,0
6903.184702380,0,0,1
6903.184705220,0,1,1
6903.185438400,0,1,0
6903.187937856,0,0,0
6903.654701956,0,0,1
6903.654704796,0,1,1
6903.655437976,0,1,0
6903.657937434,0,0,0
6904.124701534,0,0,1
