Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
2909.540605196,0,0,0,1,0,1,0
2909.540734816,0,0,0,0,0,1,0
2909.590177620,1,0,0,0,0,1,0
2909.590522028,1,1,0,0,0,1,0
2909.590605400,1,1,0,0,1,1,0
2909.590735024,1,1,0,1,1,1,0
2910.550152676,0,1,0,1,1,1,0
2910.550497208,0,0,0,1,1,1,0
2910.550609776,0,0,0,1,0,1,0
2910.550739396,0,0,0,0,0,1,0
2910.600171676,1,0,0,0,0,1,0
2910.600516236,1,1,0,0,0,1,0
2910.600609988,1,1,0,0,1,1,0
2910.600739612,1,1,0,1,1,1,0
2911.560177200,0,1,0,1,1,1,0
2911.560521856,0,0,0,1,1,1,0
2911.560614300,0,0,0,1,0,1,0
2911.560743920,0,0,0,0,0,1,0
2911.562056520,0,0,0,0,0,1,1
2911.564680520,0,0,0,0,0,0,1
2911.564680584,0,0,0,0,0,0,0
2911.610165652,1,0,0,0,0,0,0
2911.610510212,1,1,0,0,0,0,0
2911.610614400,1,1,0,0,1,0,0
2911.610744024,1,1,0,1,1,0,0
2912.570171176,0,1,0,1,1,0,0
2912.570515924,0,0,0,1,1,0,0
2912.570618680,0,0,0,1,0,0,0
2912.570748300,0,0,0,0,0,0,0
2912.620190228,1,0,0,0,0,0,0
2912.620534792,1,1,0,0,0,0,0
2912.620618916,1,1,0,0,1,0,0
2912.620748540,1,1,0,1,1,0,0
2913.580195728,0,1,0,1,1,0,0
2913.580540416,0,0,0,1,1,0,0
2913.580623232,0,0,0,1,0,0,0
2913.580752852,0,0,0,0,0,0,0
2913.630184244,1,0,0,0,0,0,0
2913.630528872,1,1,0,0,0,0,0
2913.630623432,1,1,0,0,1,0,0
2913.630753060,1,1,0,1,1,0,0
2914.590189768,0,1,0,1,1,0,0
2914.590534300,0,0,0,1,1,0,0
2914.590627744,0,0,0,1,0,0,0
2914.590757364,0,0,0,0,0,0,0
2914.640178232,1,0,0,0,0,0,0
2914.640522888,1,1,0,0,0,0,0
2914.640627952,1,1,0,0,1,0,0
