Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
2891.896890316,1,0,0,0,0,1,0
2891.897019916,1,0,0,1,0,1,0
2892.876451232,0,0,0,1,0,1,0
2892.876796152,0,1,0,1,0,1,0
2892.876904904,0,1,0,1,1,1,0
2892.877034544,0,1,0,0,1,1,0
2892.906450444,1,1,0,0,1,1,0
2892.906795272,1,0,0,0,1,1,0
2892.906905404,1,0,0,0,0,1,0
2892.907035004,1,0,0,1,0,1,0
2893.886476076,0,0,0,1,0,1,0
2893.886820684,0,1,0,1,0,1,0
2893.886919936,0,1,0,1,1,1,0
2893.887049576,0,1,0,0,1,1,0
2893.916475276,1,1,0,0,1,1,0
2893.916819916,1,0,0,0,1,1,0
2893.916920360,1,0,0,0,0,1,0
2893.917049960,1,0,0,1,0,1,0
2894.896500836,0,0,0,1,0,1,0
2894.896845604,0,1,0,1,0,1,0
2894.896934916,0,1,0,1,1,1,0
2894.897064556,0,1,0,0,1,1,0
2894.926500052,1,1,0,0,1,1,0
2894.926844256,1,0,0,0,1,1,0
2894.926935388,1,0,0,0,0,1,0
2894.927064992,1,0,0,1,0,1,0
2895.906495084,0,0,0,1,0,1,0
2895.906839724,0,1,0,1,0,1,0
2895.906949972,0,1,0,1,1,1,0
2895.907079616,0,1,0,0,1,1,0
2895.936494280,1,1,0,0,1,1,0
2895.936839016,1,0,0,0,1,1,0
2895.936950396,1,0,0,0,0,1,0
2895.937079996,1,0,0,1,0,1,0
2896.916519884,0,0,0,1,0,1,0
2896.916864272,0,1,0,1,0,1,0
2896.916964960,0,1,0,1,1,1,0
2896.917094604,0,1,0,0,1,1,0
2896.946519104,1,1,0,0,1,1,0
2896.946863652,1,0,0,0,1,1,0
2896.946965408,1,0,0,0,0,1,0
2896.947095012,1,0,0,1,0,1,0
2896.948407752,1,0,0,1,0,1,1
2896.949143892,1,0,0,1,0,0,1
2896.949143952,1,0,0,1,0,0,0
2896.949830872,1,0,0,1,1,0,0
2896.949960496,1,0,1,1,1,0,0
2896.950132620,1,0,1,1,1,0,1
2896.950744632,1,0,1,1,1,0,0
2896.950762988,1,0,1,1,1,1,0
2897.926544620,0,0,1,1,1,1,0
2897.926888948,0,1,1,1,1,1,0
2897.926979972,0,1,1,1,0,1,0
2897.927109592,0,1,1,0,0,1,0
2897.956543888,1,1,1,0,0,1,0
2897.956888528,1,0,1,0,0,1,0
2897.956980452,1,0,1,0,1,1,0
2897.957110076,1,0,1,1,1,1,0
2898.936538900,0,0,1,1,1,1,0
2898.936883884,0,1,1,1,1,1,0
2898.936995032,0,1,1,1,0,1,0
2898.937124652,0,1,1,0,0,1,0
2898.966538184,1,1,1,0,0,1,0
2898.966882924,1,0,1,0,0,1,0
2898.966995468,1,0,1,0,1,1,0
2898.967125092,1,0,1,1,1,1,0
2899.947662404,0,0,1,1,1,1,0
2899.948007140,0,1,1,1,1,1,0
2899.948221092,0,1,0,1,1,1,0
2899.948237100,0,1,0,1,0,1,0
2899.948409264,0,1,0,1,0,1,1
2899.951037264,0,1,0,1,0,1,0
2899.951055640,0,1,0,1,0,0,0
2899.976562948,1,1,0,1,0,0,0
